Time,Flux,Flux_err
2458337.615376765,6340.744,11.47826
2458337.616765649,6366.2236,11.493888
2458337.6181545337,6374.4526,11.507938
2458337.619543418,6367.8022,11.495323
2458337.620932302,6357.3154,11.489108
2458337.622321186,6354.873,11.495921
2458337.6237100703,6364.112,11.499502
2458337.625098955,6390.0044,11.505656
2458337.626487839,6369.444,11.497001
2458337.627876723,6386.974,11.50335
2458337.629265608,6377.734,11.495943
2458337.6306544915,6373.399,11.490723
2458337.632043376,6363.738,11.48118
2458337.63343226,6354.363,11.507259
2458337.6348211444,6362.9614,11.486294
2458337.6362100285,6377.188,11.505501
2458337.6375989127,6367.373,11.49074
2458337.638987797,6375.514,11.493029
2458337.640376681,6385.787,11.505327
2458337.641765565,6382.069,11.50579
2458337.6431544493,6332.4365,11.482708
2458337.644543334,6381.646,11.493399
2458337.645932218,6372.827,11.484457
2458337.647321102,6365.394,11.48789
2458337.6487099864,6373.93,11.502524
2458337.6500988705,6376.06,11.492871
2458337.651487754,6375.8945,11.502697
2458337.652876639,6353.7427,11.491969
2458337.654265523,6381.075,11.494676
2458337.655654407,6375.2866,11.500421
2458337.6570432917,6388.653,11.518152
2458337.6584321754,6377.148,11.516778
2458337.65982106,6351.555,11.488829
2458337.661209944,6370.536,11.489639
2458337.662598828,6359.9175,11.489112
2458337.663987712,6375.7256,11.506279
2458337.665376596,6361.3,11.494437
2458337.6667654803,6373.1514,11.494556
2458337.6681543645,6347.4673,11.477727
2458337.6695432486,6377.6694,11.51376
2458337.6709321328,6378.136,11.506846
2458337.672321017,6372.247,11.495097
2458337.673709901,6350.121,11.485487
2458337.675098785,6373.179,11.497108
2458337.6764876693,6366.3506,11.492198
2458337.677876553,6360.111,11.496239
2458337.6792654376,6381.8413,11.50162
2458337.6806543213,6375.4004,11.495356
2458337.682043205,6373.273,11.507172
2458337.6834320896,6373.599,11.496605
2458337.684820974,6371.4106,11.487773
2458337.686209858,6366.3267,11.494236
2458337.687598742,6365.6294,11.490008
2458337.69037651,6342.68,11.493934
2458337.691765394,6369.66,11.516013
2458337.693154278,6375.628,11.504023
2458337.6945431624,6368.3306,11.5019455
2458337.6959320465,6388.184,11.511238
2458337.6973209307,6364.753,11.504523
2458337.698709815,6360.9395,11.486666
2458337.700098699,6360.066,11.486801
2458337.701487582,6364.148,11.49912
2458337.702876467,6368.795,11.504082
2458337.704265351,6370.2104,11.49285
2458337.705654235,6366.928,11.495716
2458337.7070431192,6381.6743,11.497908
2458337.708432003,6354.8843,11.489027
2458337.709820887,6375.543,11.497834
2458337.711209771,6349.01,11.485647
2458337.7125986554,6372.503,11.494865
2458337.7139875395,6371.0874,11.491472
2458337.715376423,6354.682,11.51913
2458337.716765308,6343.957,11.490327
2458337.7181541915,6370.984,11.499445
2458337.719543076,6374.934,11.508085
2458337.72093196,6382.374,11.507613
2458337.7223208435,6368.513,11.48826
2458337.723709728,6385.483,11.505587
2458337.725098612,6355.988,11.495519
2458337.7264874955,6377.5127,11.500549
2458337.72787638,6366.989,11.493067
2458337.729265264,6362.9043,11.485928
2458337.7306541475,6366.604,11.493228
2458337.732043032,6362.1343,11.507694
2458337.733431916,6371.4653,11.493304
2458337.7348207994,6374.3906,11.496217
2458337.736209684,6366.152,11.48506
2458337.737598568,6375.002,11.492971
2458337.7389874514,6364.557,11.493973
2458337.740376336,6370.7334,11.4878235
2458337.74176522,6347.5835,11.491872
2458337.7431541034,6381.5425,11.50403
2458337.744542988,6377.446,11.494561
2458337.745931872,6360.8545,11.493753
2458337.7473207554,6345.751,11.484328
2458337.7487096395,6370.0,11.49624
2458337.750098524,6363.0747,11.48769
2458337.7514874074,6371.9126,11.497109
2458337.7528762915,6357.703,11.474475
2458337.754265175,6371.251,11.495485
2458337.75565406,6372.2744,11.495701
2458337.7570429435,6370.473,11.490577
2458337.758431827,6371.4565,11.499064
2458337.759820711,6366.4614,11.48475
2458337.761209595,6368.855,11.498478
2458337.7625984787,6387.113,11.498216
2458337.763987363,6382.2305,11.498245
2458337.765376247,6363.2466,11.486716
2458337.7667651307,6357.1562,11.493742
2458337.768154015,6376.947,11.497397
2458337.7695428985,6375.7983,11.51262
2458337.7709317827,6373.017,11.491993
