 613.2331850446437 13.233185044643747 10.766814955356239 14265.180127264308 361.64290127282516 147.56337559763693
 637.8023389888147 12.802338988814697 11.197661011185360 13863.676382663225 201.95111167128940 158.54906951562273
 662.4741717450662 12.474171745066230 11.525828254933828 14087.199375930899 106.90780178513677 153.87790712346745
 687.2120827564247 12.212082756424678 11.787917243575379 14186.870929616405  99.49673013083990 109.68213017585647
 711.9738614966656 11.973861496665563 12.026138503334494 14171.080792533156 113.43458381543476  96.50239878524960
 736.8279716461009 11.827971646100934 12.172028353899123 14314.609918637923 133.59734355785932  86.88535059245197
 761.6813723637687 11.681372363768645 12.318627636231412 14253.457943207517 115.44401405390100 108.07629974783451
 786.6274165644479 11.627416564447941 12.372583435551974 14086.298338164132  97.92746952694556 135.68914805999313
 811.6018291580488 11.601829158048815 12.398170841951242 14409.297627265627 187.86209182198394  89.56444171198615
 836.5903694784377 11.590369478437594 12.409630521562462 14286.169969726687 177.67236775825728 267.43323747184650
 862.3205788993135 12.320578899313404 11.679421100686511 13920.963895290732 122.93452310537353 116.75503356449795
 887.2687729958943 12.268772995894324 11.731227004105733 14154.959576202287 110.42375913625001  95.32461341527589
 912.2124956243890 12.212495624388993 11.787504375611064 14244.882755546872 139.99836114838750  87.93342061988528
 937.2001239192273 12.200123919227224 11.799876080772833 14113.396251614093  81.67118792087747 127.76271724308444
 962.1926686529766 12.192668652976693 11.807331347023364 14191.163017899120  90.56478343479800 116.00519220458601
 987.1764311375371 12.176431137537094 11.823568862462963 14104.695847891350 130.69828271023060  78.38520553615656
1012.1584602508791 12.158460250879130 11.841539749120926 14228.733759094393 110.37149157213624  92.96431627837049
1037.1315268222932 12.131526822293068 11.868473177706989 14298.730750682409 105.80204910714262  76.52764645208150
1062.1164410317830 12.116441031783012 11.883558968217045 14342.319771244292 124.32763691464714  85.52793455451554
1087.1055899059597 12.105589905959562 11.894410094040210 14325.719587497855 101.00227009535162  89.34366081128263
1112.0858443867937 12.085844386793810 11.914155613206248 14198.521728261894  98.39725289880600  85.81762145357874
1137.0644357364730 12.064435736472916 11.935564263527140 14383.182256908272  99.90424888825704 130.39419784022130
1162.0432163074279 12.043216307427969 11.956783692572088 14342.018358669633 107.03147845099210  84.66143223051593
1187.0223221832048 12.022322183204892 11.977677816795165 14096.707753340012 125.62839958796894  76.88867067545803
1212.0056126079837 12.005612607983380 11.994387392016392 14248.857418044487 165.60404942415715 142.16219750938018
1236.9898045773139 11.989804577313947 12.010195422686110 14165.322850877641 122.04502174536199  73.86995466258007
1261.9703487144577 11.970348714457657 12.029651285542400 14181.822840219738  85.96293791024175 120.65582613091479
1286.9641060487110 11.964106048711187 12.035893951288870 14103.705147372290  56.93173550177535 129.58199170089338
1311.9539799071513 11.953979907151222 12.046020092848835 14039.535939017294  83.57201826969015 115.36308262139487
1336.9463171094910 11.946317109490678 12.053682890509094 14083.716596336142 113.67091039047973  88.38473868198739
1361.9337238990852 11.933723899085180 12.066276100914877 14580.366640346030  76.29842908347203  97.90049770380332
1386.9335140349530 11.933514034953134 12.066485965046923 14485.277872999499  85.44990955935218 105.67631445188673
