Time,Flux,Flux_err
2458346.0111475457,6373.912,11.707262
2458346.01253642,6366.6484,11.690106
2458346.013925295,6359.0737,11.684976
2458346.0153141697,6366.696,11.695027
2458346.0167030445,6385.0728,11.707272
2458346.01809192,6360.2554,11.698654
2458346.019480794,6366.9673,11.700981
2458346.020869669,6378.7964,11.693569
2458346.022258544,6349.0845,11.697588
2458346.0236474187,6355.2905,11.68998
2458346.025036293,6357.02,11.684546
2458346.026425168,6371.02,11.698892
2458346.0278140428,6370.0527,11.700262
2458346.0292029176,6365.2397,11.69224
2458346.0305917924,6354.1353,11.697584
2458346.0319806677,6373.594,11.70475
2458346.033369542,6356.553,11.682932
2458346.034758417,6355.3403,11.699707
2458346.036147292,6357.621,11.690607
2458346.0375361666,6366.9185,11.695233
2458346.038925041,6363.79,11.695421
2458346.040313916,6366.6035,11.694646
2458346.0417027907,6371.3794,11.687361
2458346.043091665,6366.007,11.693368
2458346.0444805403,6346.4424,11.677082
2458346.045869415,6371.583,11.704158
2458346.04725829,6375.195,11.694324
2458346.048647165,6375.5884,11.693846
2458346.050036039,6377.6455,11.696864
2458346.051424914,6354.3525,11.693235
2458346.052813789,6384.489,11.705479
2458346.054202664,6364.556,11.694451
2458346.0555915385,6346.1416,11.6896
2458346.0569804134,6359.5586,11.681678
2458346.058369288,6351.187,11.689704
2458346.0597581626,6367.218,11.695014
2458346.0611470374,6370.514,11.695239
2458346.0625359123,6377.1543,11.697061
2458346.063924787,6381.3716,11.696826
2458346.065313662,6364.3335,11.698626
2458346.066702537,6368.9497,11.691181
2458346.068091411,6381.605,11.707027
2458346.069480286,6388.433,11.700169
2458346.070869161,6347.163,11.685372
2458346.072258035,6366.4673,11.6925535
2458346.07364691,6366.3564,11.69368
2458346.075035785,6366.3013,11.698433
2458346.07642466,6372.9233,11.694385
2458346.0778135345,6346.1084,11.679645
2458346.079202409,6369.9604,11.694396
2458346.080591284,6364.905,11.692639
2458346.0819801586,6366.764,11.716446
2458346.0833690334,6378.8384,11.696342
2458346.084757908,6356.9873,11.696331
2458346.0861467826,6336.354,11.680784
2458346.087535657,6371.367,11.690729
2458346.0889245323,6365.208,11.6966
2458346.090313407,6359.5703,11.701014
2458346.091702281,6351.216,11.696174
2458346.0930911563,6364.4385,11.699542
2458346.094480031,6343.7153,11.6890545
2458346.095868906,6357.1123,11.694832
2458346.097257781,6381.294,11.699699
2458346.098646655,6367.6445,11.699061
2458346.10003553,6361.188,11.693257
2458346.101424405,6373.3975,11.694742
2458346.10281328,6379.5356,11.703605
2458346.104202154,6370.658,11.6998
2458346.105591029,6369.09,11.697768
2458346.106979904,6368.9067,11.695439
2458346.108368778,6356.806,11.697316
2458346.109757653,6368.0054,11.701836
2458346.111146528,6357.352,11.704896
2458346.112535402,6365.8735,11.703131
2458346.113924277,6369.0444,11.7083845
2458346.115313152,6351.009,11.681398
2458346.116702026,6352.3975,11.686672
2458346.118090901,6377.8667,11.701612
2458346.119479776,6361.375,11.699483
2458346.1208686503,6363.8184,11.702977
2458346.122257525,6350.1494,11.689614
2458346.1236464,6347.4263,11.689269
2458346.125035275,6365.843,11.715425
2458346.126424149,6372.3564,11.703453
2458346.127813024,6382.492,11.705154
2458346.129201899,6352.3213,11.694677
2458346.130590773,6373.1177,11.715271
2458346.131979648,6360.5786,11.705905
2458346.133368523,6356.9937,11.706157
2458346.134757397,6341.1167,11.704977
2458346.136146272,6374.56,11.715418
2458346.137535147,6376.805,11.713979
2458346.1389240213,6371.636,11.705315
2458346.140312896,6356.664,11.701329
2458346.141701771,6367.043,11.715137
2458346.1430906453,6378.1,11.7168045
2458346.14447952,6353.613,11.704102
2458346.145868395,6374.1943,11.707499
2458346.1472572694,6362.904,11.700554
2458346.148646144,6359.3066,11.688872
2458346.150035019,6359.03,11.714121
2458346.1514238934,6358.272,11.7106495
2458346.152812768,6373.6025,11.70448
2458346.1542016426,6367.342,11.7228985
2458346.155590517,6388.3774,11.707565
2458346.156979392,6380.0244,11.70995
2458346.1583682667,6373.7554,11.714366
2458346.159757141,6371.339,11.699155
2458346.161146016,6349.7134,11.700041
2458346.1625348907,6353.0024,11.703458
2458346.163923765,6358.77,11.71041
2458346.16531264,6349.3994,11.694277
2458346.1667015143,6365.3975,11.71018
2458346.168090389,6347.6006,11.693676
2458346.169479264,6360.213,11.70386
2458346.1708681383,6376.553,11.716195
2458346.172257013,6360.7803,11.702243
2458346.1736458875,6369.666,11.721978
2458346.1750347624,6388.113,11.71705
2458346.176423637,6359.416,11.712179
2458346.177812512,6386.3623,11.717903
2458346.1792013864,6354.4727,11.714866
2458346.180590261,6382.01,11.737526
2458346.181979136,6359.773,11.725293
2458346.18336801,6378.341,11.715742
2458346.184756885,6362.2437,11.709295
2458346.18614576,6358.863,11.715312
2458346.187534634,6364.2446,11.703724
2458346.188923509,6385.1567,11.720697
2458346.190312383,6363.8203,11.706777
2458346.191701258,6359.473,11.7056055
2458346.1930901324,6384.991,11.712698
2458346.1944790077,6363.189,11.703746
2458346.1958678816,6382.2373,11.712724
2458346.1972567565,6364.794,11.710379
2458346.198645631,6369.194,11.710465
2458346.2000345057,6345.5264,11.700195
2458346.20142338,6370.828,11.715117
2458346.202812255,6373.434,11.711142
2458346.2042011293,6373.4014,11.716185
2458346.205590004,6353.241,11.707105
2458346.2069788785,6371.536,11.716742
2458346.2083677533,6362.388,11.711354
2458346.209756628,6355.4785,11.705565
2458346.2111455025,6379.409,11.714961
2458346.212534377,6377.659,11.716395
2458346.213923252,6360.789,11.707472
2458346.215312126,6360.02,11.705577
2458346.216701001,6369.222,11.710662
2458346.2180898758,6360.8364,11.711961
2458346.21947875,6359.847,11.708322
2458346.2208676245,6338.459,11.704439
2458346.2222565,6371.501,11.713575
2458346.2236453737,6363.4614,11.704446
2458346.225034248,6374.2812,11.709871
2458346.226423123,6365.5146,11.702479
2458346.2278119973,6383.693,11.716184
2458346.229200872,6359.925,11.707264
2458346.2305897465,6361.2026,11.71132
2458346.2319786213,6360.479,11.713454
2458346.233367496,6348.528,11.698169
2458346.2347563705,6342.389,11.692977
2458346.236145245,6317.603,11.683606
2458346.23753412,6312.695,11.683173
2458346.238922994,6310.629,11.670282
2458346.2403118685,6302.5806,11.673913
2458346.241700744,6274.367,11.661638
2458346.2430896177,6290.4507,11.655562
2458346.244478492,6288.8735,11.65931
2458346.245867367,6276.003,11.660037
2458346.2472562413,6285.4897,11.658922
2458346.248645116,6291.493,11.663188
2458346.2500339905,6265.6235,11.648848
2458346.251422865,6270.9727,11.654907
2458346.25281174,6304.7856,11.668554
2458346.254200614,6265.4585,11.652515
2458346.255589489,6277.463,11.649826
2458346.2569783637,6263.2534,11.648453
2458346.2583672376,6265.0776,11.647718
2458346.2597561125,6269.547,11.645926
2458346.261144987,6261.688,11.645685
2458346.262533861,6272.119,11.65266
2458346.263922736,6241.82,11.641051
2458346.2653116104,6254.7,11.640103
2458346.2667004853,6253.6387,11.641967
2458346.26808936,6274.828,11.643978
2458346.269478234,6262.198,11.634372
2458346.270867109,6250.9727,11.64404
2458346.272255983,6274.7764,11.650167
2458346.2736448576,6287.075,11.649345
2458346.2750337324,6257.957,11.639597
2458346.276422607,6263.0913,11.641908
2458346.2778114816,6259.2324,11.640389
2458346.279200356,6244.924,11.638085
2458346.2805892304,6247.104,11.634882
2458346.281978105,6264.1934,11.64557
2458346.28336698,6259.83,11.641647
2458346.284755854,6263.38,11.6342125
2458346.286144729,6263.3384,11.643202
2458346.2875336027,6266.6733,11.636534
2458346.288922477,6250.9863,11.630765
2458346.290311352,6252.3604,11.622945
2458346.2917002263,6260.441,11.633741
2458346.293089101,6275.5303,11.636112
2458346.2944779755,6257.756,11.632354
2458346.29586685,6265.8525,11.636174
2458346.2972557247,6274.2856,11.646397
2458346.298644599,6258.3853,11.630081
2458346.3000334734,6262.4634,11.635323
2458346.301422348,6249.0513,11.632371
2458346.3028112226,6267.1914,11.628553
2458346.304200097,6269.834,11.632982
2458346.305588972,6281.8506,11.653872
2458346.306977846,6276.9663,11.648433
