Time,Flux,Flux err
2458325.5014648936,6339.347,11.805651
2458325.50285379,6361.924,11.803211
2458325.5042426856,6377.2114,11.818681
2458325.505631582,6356.9087,11.805641
2458325.5070204777,6348.6406,11.8027
2458325.508409374,6368.3184,11.822285
2458325.5097982697,6372.5557,11.81991
2458325.5111871655,6363.9644,11.82229
2458325.5125760618,6358.2095,11.806477
2458325.5139649576,6368.799,11.81047
2458325.515353854,6360.491,11.815903
2458325.5167427496,6387.442,11.834658
2458325.518131646,6356.339,11.819117
2458325.5195205417,6354.441,11.829531
2458325.520909438,6375.7695,11.832549
2458325.5222983337,6364.204,11.825168
2458325.52368723,6375.916,11.833564
2458325.5250761257,6357.1855,11.820687
2458325.526465022,6364.54,11.825462
2458325.527853918,6369.8975,11.830414
2458325.529242814,6379.168,11.830257
2458325.53063171,6360.8374,11.820795
2458325.532020606,6364.9824,11.836346
2458325.533409502,6366.9756,11.838831
2458325.534798398,6356.5156,11.8274975
2458325.536187294,6403.102,11.8567095
2458325.53757619,6375.3926,11.842731
2458325.538965086,6365.7505,11.841397
2458325.5403539822,6363.48,11.835325
2458325.541742878,6374.52,11.847112
2458325.5431317743,6351.3325,11.83096
2458325.54452067,6357.9395,11.853598
2458325.5459095663,6375.24,11.865119
2458325.547298462,6383.1855,11.879175
2458325.548687358,6372.6094,11.85416
2458325.550076254,6391.408,11.877196
2458325.55146515,6379.537,11.857446
2458325.552854046,6360.587,11.847149
2458325.554242942,6359.322,11.853086
2458325.5556318383,6367.7656,11.860549
2458325.557020734,6363.732,11.851149
2458325.5584096303,6356.1704,11.853799
2458325.559798526,6361.33,11.855365
2458325.5611874224,6357.38,11.862679
2458325.5625763186,6380.914,11.87986
2458325.5639652144,6357.811,11.87169
2458325.5653541107,6366.449,11.864522
2458325.5667430065,6367.152,11.860808
2458325.5681319027,6368.4697,11.862649
2458325.5695207985,6390.4473,11.875138
2458325.570909695,6336.9175,11.858041
2458325.5722985906,6341.3945,11.852504
2458325.573687487,6363.188,11.862756
2458325.5750763826,6385.8784,11.880064
2458325.576465279,6370.8696,11.87955
2458325.577854175,6367.3867,11.883226
2458325.579243071,6362.033,11.876074
2458325.580631967,6360.4785,11.869496
2458325.582020863,6350.816,11.869794
2458325.583409759,6377.086,11.877179
2458325.584798655,6371.865,11.872549
2458325.586187551,6344.85,11.871388
2458325.587576447,6355.2227,11.872613
2458325.5889653433,6344.584,11.888749
2458325.590354239,6377.29,11.89192
2458325.5917431354,6378.7427,11.891129
2458325.593132031,6363.3384,11.893729
2458325.5945209274,6372.882,11.886246
2458325.595909823,6357.806,11.876117
2458325.5972987195,6367.88,11.882331
2458325.5986876152,6369.99,11.894227
2458325.6000765115,6367.385,11.884735
2458325.6014654078,6376.7236,11.8931
2458325.6028543035,6357.898,11.884798
2458325.6042432,6360.6685,11.881115
2458325.6056320956,6355.9634,11.881505
2458325.607020992,6361.15,11.889849
2458325.608409888,6357.075,11.892612
2458325.609798784,6367.4697,11.885292
2458325.61118768,6370.246,11.909096
2458325.612576576,6371.397,11.895762
2458325.613965472,6360.8296,11.887605
2458325.615354368,6373.2236,11.892707
2458325.6167432643,6361.9336,11.894737
2458325.6181321605,6367.076,11.886255
2458325.6195210563,6360.5293,11.889571
2458325.620909952,6383.22,11.902562
2458325.6222988483,6367.563,11.898338
2458325.6236877446,6369.5576,11.902492
2458325.6250766404,6367.4297,11.908796
2458325.6264655367,6359.494,11.901595
2458325.6278544324,6380.4814,11.896934
2458325.6292433287,6368.049,11.895451
2458325.630632225,6364.7983,11.89267
2458325.6320211207,6367.5576,11.893873
2458325.633410017,6371.026,11.895833
2458325.634798913,6361.371,11.892545
2458325.636187809,6345.3594,11.881442
2458325.6375767053,6365.0005,11.909432
2458325.638965601,6358.922,11.897703
2458325.6403544974,6365.237,11.888536
2458325.641743393,6352.129,11.908234
2458325.6431322894,6363.948,11.887119
2458325.6445211857,6349.1953,11.879793
2458325.6459100815,6366.0,11.8925085
2458325.6472989777,6357.8853,11.895074
2458325.6486878735,6366.8047,11.885473
2458325.6500767698,6371.852,11.892884
2458325.651465666,6368.7134,11.900006
2458325.652854562,6371.0933,11.8967085
2458325.654243458,6365.419,11.895594
2458325.6556323543,6379.424,11.900955
2458325.65702125,6361.9375,11.902948
2458325.658410146,6364.802,11.886427
2458325.659799042,6370.047,11.8960705
2458325.6611879384,6371.7183,11.906847
2458325.662576834,6363.966,11.907743
2458325.6639657305,6375.512,11.901025
2458325.6653546263,6344.852,11.890963
2458325.6667435225,6371.9033,11.895171
2458325.6681324188,6354.7896,11.88574
2458325.6695213146,6355.784,11.883157
2458325.670910211,6363.4043,11.893349
2458325.672299107,6365.2397,11.908411
2458325.673688003,6352.877,11.87906
2458325.675076899,6380.6113,11.890957
2458325.6764657954,6359.5405,11.889392
2458325.677854691,6367.392,11.891652
2458325.6792435874,6362.089,11.888788
2458325.6806324837,6355.5107,11.880416
2458325.6820213795,6372.1694,11.889
2458325.6834102757,6352.7856,11.88969
2458325.6847991715,6362.999,11.885745
2458325.686188068,6359.48,11.8853445
2458325.687576964,6368.758,11.888698
2458325.68896586,6368.089,11.890122
2458325.690354756,6366.945,11.887204
2458325.6917436523,6369.403,11.904147
2458325.693132548,6349.902,11.885263
2458325.6945214444,6382.61,11.89556
2458325.69591034,6364.855,11.899078
2458325.6972992364,6366.039,11.900848
2458325.6986881327,6368.8057,11.884518
2458325.7000770285,6367.995,11.892352
2458325.7014659247,6347.364,11.89523
2458325.702854821,6361.025,11.884861
2458325.704243717,6387.581,11.90393
2458325.705632613,6361.1553,11.894245
2458325.7070215093,6375.54,11.897874
2458325.708410405,6351.815,11.884602
2458325.7097993013,6392.3203,11.91053
2458325.7111881976,6354.411,11.904852
2458325.7125770934,6378.4946,11.902337
2458325.7139659896,6359.5366,11.894614
2458325.715354886,6359.0664,11.896089
2458325.7167437817,6364.8477,11.893925
2458325.718132678,6348.5605,11.894984
2458325.719521574,6360.575,11.907453
2458325.72091047,6365.6953,11.905467
2458325.7222993663,6384.0225,11.912351
2458325.7236882625,6372.9937,11.902718
2458325.7250771583,6387.072,11.903552
2458325.7264660546,6370.0264,11.906248
2458325.727854951,6375.6245,11.910792
2458325.7292438466,6381.4326,11.912062
2458325.730632743,6357.3154,11.900519
2458325.7320216387,6360.7485,11.90347
2458325.733410535,6378.4097,11.91626
2458325.734799431,6371.2188,11.915356
2458325.736188327,6381.4375,11.914233
2458325.737577223,6370.874,11.9053545
2458325.7389661195,6363.791,11.917781
2458325.7403550153,6358.6675,11.902212
2458325.7417439115,6365.8887,11.916347
2458325.743132808,6365.304,11.9078665
2458325.7445217036,6375.355,11.920628
2458325.7459106,6378.507,11.910641
2458325.747299496,6365.8657,11.91523
2458325.7486883923,6371.4507,11.937093
2458325.750077288,6362.9966,11.919832
2458325.7514661844,6365.9717,11.929847
2458325.7528550806,6370.4946,11.932913
2458325.7542439764,6353.3945,11.932262
2458325.7556328727,6370.0474,11.949984
2458325.757021769,6371.4727,11.925732
2458325.758410665,6369.6396,11.931483
2458325.759799561,6352.024,11.924354
2458325.7611884573,6389.834,11.9529085
2458325.7625773535,6359.013,11.926619
2458325.7639662493,6365.685,11.953444
2458325.7653551456,6351.9316,11.92544
2458325.7667440413,6373.476,11.931187
2458325.7681329376,6377.8457,11.940153
2458325.769521834,6349.0728,11.930535
2458325.7709107297,6376.8315,11.942443
2458325.772299626,6373.4546,11.945131
2458325.773688522,6352.7437,11.941614
2458325.7750774184,6347.63,11.944513
2458325.776466314,6370.2617,11.956394
2458325.7778552105,6353.5605,11.946339
2458325.7792441067,6374.63,11.972941
2458325.7806330025,6374.1973,11.947753
2458325.782021899,6351.246,11.941374
2458325.783410795,6355.4653,11.946036
2458325.7847996913,6365.8228,11.949347
2458325.786188587,6370.959,11.951917
2458325.7875774833,6380.309,11.967988
2458325.7889663796,6355.157,11.954221
2458325.790355276,6361.963,11.95652
2458325.7917441716,6374.952,11.954849
2458325.793133068,6360.596,11.957868
2458325.794521964,6367.5293,11.958343
2458325.7959108604,6369.8496,11.954637
2458325.797299756,6357.2817,11.955205
2458325.7986886525,6373.06,11.972475
2458325.8000775487,6376.037,11.97763
2458325.8014664445,6362.5723,11.954863
2458325.8028553408,6364.5405,11.967751
2458325.8042442366,6337.725,11.956175
2458325.805633133,6379.397,11.969878
2458325.807022029,6355.9917,11.956535
2458325.8084109253,6359.344,11.971068
2458325.809799821,6375.575,11.979
2458325.8111887174,6349.78,11.959977
2458325.8125776136,6376.7935,11.995177
2458325.81396651,6366.988,11.970399
2458325.8153554057,6375.626,11.987479
2458325.816744302,6360.92,11.969819
2458325.818133198,6374.0996,11.971952
2458325.8195220944,6343.989,11.958797
2458325.8209109902,6365.3115,11.976771
2458325.8222998865,6347.279,11.968435
2458325.8236887828,6350.665,11.982421
2458325.825077679,6363.522,11.984127
2458325.826466575,6356.6733,11.966828
2458325.827855471,6364.5024,11.977989
2458325.8292443673,6355.8535,11.966257
2458325.8306332636,6375.77,11.983078
2458325.8320221594,6373.5093,11.985767
2458325.8334110556,6368.663,11.98656
2458325.834799952,6380.782,11.990176
2458325.836188848,6359.235,11.9865265
2458325.837577744,6369.5977,11.984238
2458325.83896664,6383.4604,11.993309
2458325.840355536,6353.359,11.976408
2458325.841744432,6365.96,11.987939
2458325.8431333285,6346.4116,11.984519
2458325.8445222247,6364.146,11.983402
2458325.845911121,6370.0107,11.981746
2458325.847300017,6379.466,11.985676
2458325.848688913,6380.7954,11.994224
2458325.8500778093,6358.065,11.992497
2458325.8514667056,6369.37,11.981635
2458325.8528556013,6369.1064,11.988692
2458325.8542444976,6364.1636,11.979904
2458325.855633394,6376.6743,11.986708
2458325.85702229,6372.7964,11.991667
2458325.858411186,6366.38,11.988794
2458325.859800082,6352.745,11.977556
2458325.8611889784,6375.8286,11.976975
2458325.8625778747,6366.2173,11.98158
2458325.863966771,6372.452,11.9878235
2458325.8653556667,6355.651,11.986728
2458325.866744563,6361.7515,11.984312
2458325.8681334592,6374.8975,11.992444
2458325.8695223555,6372.1875,11.985515
2458325.8709112513,6374.871,11.984005
2458325.8723001475,6361.029,11.971613
2458325.873689044,6376.699,11.979597
2458325.8750779396,6357.733,11.964057
2458325.876466836,6342.025,11.976048
2458325.877855732,6354.8594,11.965902
2458325.8792446284,6374.3975,11.979316
2458325.880633524,6343.2285,11.960405
2458325.8820224204,6363.457,11.968984
2458325.8834113167,6350.034,11.971437
2458325.884800213,6364.7427,11.978998
2458325.886189109,6343.245,11.946516
2458325.887578005,6361.449,11.958431
2458325.888966901,6386.3145,11.973488
2458325.8903557975,6396.021,11.983273
2458325.8917446937,6375.8027,11.967476
2458325.8931335895,6360.355,11.967783
2458325.894522486,6368.1997,11.974342
2458325.895911382,6351.4443,11.960062
2458325.8973002783,6363.8765,11.960603
2458325.8986891746,6355.11,11.959334
2458325.9000780703,6343.706,11.956751
2458325.9014669666,6367.026,11.961609
2458325.902855863,6365.3174,11.961342
2458325.904244759,6342.7715,11.987067
2458325.9056336554,6386.8765,11.967577
2458325.907022551,6360.934,11.950384
2458325.9084114474,6357.372,11.946703
2458325.9098003437,6354.51,11.947465
2458325.9111892395,6357.868,11.946465
2458325.9125781357,6371.9316,11.960355
2458325.913967032,6357.5796,11.944532
2458325.9153559282,6354.8594,11.941192
2458325.9167448245,6353.2085,11.957439
2458325.9181337203,6367.898,11.949969
2458325.9195226165,6371.799,11.962829
2458325.920911513,6384.3794,11.986322
2458325.922300409,6375.552,11.953903
2458325.9236893053,6373.449,11.972034
2458325.925078201,6391.9414,11.951866
2458325.9264670974,6374.779,11.962061
2458325.9278559936,6361.8286,11.9451685
2458325.92924489,6381.91,11.954047
2458325.930633786,6363.541,11.950655
2458325.932022682,6376.675,11.971001
2458325.933411578,6357.4067,11.943511
2458325.9348004744,6369.382,11.943733
2458325.9361893707,6341.9624,11.935102
2458325.937578267,6364.091,11.945832
2458325.9389671627,6368.5894,11.953709
2458325.940356059,6354.046,11.933459
2458325.9417449553,6369.381,11.957732
2458325.9431338515,6371.524,11.942428
2458325.944522748,6372.821,11.96053
2458325.945911644,6359.166,11.946394
2458325.94730054,6358.36,11.945063
2458325.948689436,6349.457,11.939313
2458325.950078332,6366.5405,11.94912
2458325.951467228,6360.9697,11.950835
2458325.9528561244,6359.2656,11.944669
2458325.9542450206,6363.554,11.93711
2458325.955633917,6358.827,11.948464
2458325.957022813,6364.1436,11.936846
2458325.958411709,6373.3237,11.953534
2458325.959800605,6380.3584,11.953047
2458325.9611895015,6360.533,11.943443
2458325.9625783977,6379.2017,11.944652
2458325.963967294,6386.032,11.955451
2458325.966745086,6356.6084,11.950146
2458325.9681339823,6368.0317,11.971701
2458325.9695228785,6365.417,11.943446
2458325.970911775,6363.608,11.940287
2458325.972300671,6365.5396,11.946958
2458325.973689567,6348.2783,11.937925
2458325.975078463,6359.744,11.932115
2458325.9764673593,6373.525,11.95549
2458325.9778562556,6365.3267,11.947587
2458325.979245152,6366.7607,11.938896
2458325.980634048,6375.1494,11.947523
2458325.982022944,6375.9517,11.949251
2458325.98341184,6352.4067,11.944651
2458325.984800736,6366.7114,11.949531
2458325.986189632,6355.595,11.944536
2458325.9875785285,6345.427,11.94209
2458325.9889674247,6367.8076,11.949102
2458325.990356321,6361.0225,11.947385
2458325.9917452172,6356.5303,11.944577
2458325.993134113,6366.4844,11.954439
2458325.9945230093,6376.402,11.962536
2458325.9959119055,6380.5234,11.950679
2458325.997300802,6377.907,11.96632
2458325.998689698,6362.6934,11.951746
2458326.0000785943,6376.5366,11.9610615
2458326.00146749,6372.82,11.970364
2458326.0028563864,6372.5576,11.951666
2458326.0042452826,6370.903,11.958176
2458326.005634179,6351.9204,11.947498
2458326.007023075,6374.7046,11.962988
2458326.0084119714,6381.25,11.96201
2458326.009800867,6351.2056,11.9423685
2458326.0111897634,6390.189,11.971748
2458326.0125786597,6361.173,11.955677
2458326.013967556,6368.1426,11.95148
2458326.015356452,6354.1304,11.958575
2458326.0167453485,6384.005,11.97155
2458326.0181342443,6353.9404,11.959772
2458326.0195231405,6360.4062,11.9532175
2458326.0209120368,6360.8535,11.979738
2458326.0223009326,6379.942,11.980658
2458326.023689829,6339.412,11.95283
2458326.025078725,6366.482,11.971261
2458326.0264676213,6368.342,11.977299
2458326.0278565176,6362.195,11.967791
2458326.029245414,6369.844,11.965268
2458326.03063431,6360.2373,11.968636
2458326.032023206,6387.644,11.981706
2458326.033412102,6369.3345,11.978331
2458326.0348009984,6360.067,11.974184
2458326.0361898947,6356.667,11.98982
2458326.037578791,6371.551,11.974661
2458326.038967687,6351.0234,11.967245
2458326.040356583,6377.86,11.978615
2458326.041745479,6386.997,11.990798
2458326.0431343755,6384.7334,11.990011
2458326.0445232717,6344.3057,11.970709
2458326.045912168,6357.3027,11.964083
2458326.0473010642,6358.9185,11.967317
2458326.04868996,6353.659,11.966046
2458326.0500788563,6356.5425,11.976741
2458326.0514677525,6351.705,11.974261
2458326.052856649,6372.692,11.992209
2458326.054245545,6342.4526,11.965477
2458326.055634441,6373.3545,12.009116
2458326.057023337,6373.6626,11.982735
2458326.0584122334,6371.5146,11.983242
2458326.0598011296,6356.4375,11.983074
2458326.061190026,6377.749,11.976742
2458326.0625789217,6347.158,11.975535
2458326.063967818,6350.9355,11.973443
2458326.065356714,6356.1685,11.987726
2458326.0667456104,6374.6016,11.979375
2458326.0681345067,6361.76,11.978312
2458326.069523403,6385.605,11.993467
2458326.070912299,6362.263,11.989978
2458326.072301195,6356.44,11.978443
2458326.0736900913,6374.2515,11.987009
2458326.0750789875,6357.6514,11.981873
2458326.076467884,6378.171,11.98462
2458326.07785678,6368.53,11.9853
2458326.0792456763,6366.26,11.9805975
2458326.080634572,6350.317,11.985419
2458326.0820234683,6376.6343,11.985701
2458326.0834123646,6362.7007,11.981426
2458326.084801261,6352.958,11.991366
2458326.086190157,6393.9395,12.009326
2458326.0875790534,6357.373,11.980489
2458326.0889679496,6358.3164,11.986631
2458326.0903568454,6374.2886,11.9861555
2458326.0917457417,6350.248,11.985578
2458326.093134638,6370.1235,11.980875
2458326.094523534,6367.134,11.99956
2458326.09591243,6349.5923,11.97892
2458326.097301326,6356.6787,11.993556
2458326.0986902225,6347.7812,11.971256
2458326.1000791187,6362.8223,11.9894085
2458326.101468015,6349.9463,11.983826
2458326.1028569113,6344.544,11.995686
2458326.104245807,6364.237,12.000333
2458326.1056347033,6385.6157,11.995648
2458326.1070235996,6376.2935,11.994512
2458326.108412496,6387.0864,11.987634
2458326.109801392,6372.3716,11.990296
2458326.1111902883,6350.592,11.985257
2458326.1125791846,6347.5176,11.983097
2458326.1139680804,6372.053,11.991875
2458326.1153569766,6363.016,11.981349
2458326.116745873,6378.2935,11.993212
2458326.118134769,6353.9766,11.993372
2458326.1195236654,6364.755,12.012327
2458326.1209125617,6351.456,11.989217
2458326.122301458,6361.6846,11.992015
2458326.1236903537,6356.123,11.995146
2458326.12507925,6329.973,11.972016
2458326.126468146,6367.939,12.000783
2458326.1278570425,6369.124,11.989367
2458326.1292459383,6350.8716,12.007407
2458326.1306348345,6367.6562,11.993352
2458326.132023731,6372.703,12.011378
2458326.133412627,6381.0483,12.003808
2458326.1348015233,6374.1074,11.996207
2458326.1361904196,6365.108,12.000335
2458326.1375793153,6373.753,11.998837
2458326.1389682116,6374.971,11.997345
2458326.140357108,6375.588,12.001822
2458326.141746004,6369.7437,11.998705
2458326.1431349004,6376.7383,12.001155
2458326.1445237966,6379.8433,12.002818
2458326.145912693,6370.6694,11.998364
2458326.1473015887,6363.2856,11.994713
2458326.148690485,6379.75,11.995861
2458326.150079381,6365.923,11.993818
2458326.1514682774,6358.112,11.98974
2458326.1528571737,6366.184,12.005922
2458326.15424607,6370.7886,11.994738
2458326.155634966,6367.857,11.9986105
2458326.157023862,6370.8696,11.995752
2458326.1584127583,6361.9116,11.9993
2458326.1598016545,6374.1006,12.0042715
2458326.161190551,6351.4766,11.9824095
2458326.162579447,6371.896,12.000941
2458326.1639683433,6374.512,12.008541
2458326.165357239,6351.0483,12.0005865
2458326.1667461353,6357.025,11.991627
2458326.1681350316,6362.275,11.993174
2458326.169523928,6360.925,11.988342
2458326.170912824,6362.0474,11.993024
2458326.17230172,6358.863,11.9928055
2458326.173690616,6380.799,11.999771
2458326.1750795124,6368.428,11.992972
2458326.1764684087,6389.3125,11.997381
2458326.177857305,6376.625,11.99413
2458326.179246201,6361.121,11.988206
2458326.1806350974,6359.716,11.990993
2458326.182023993,6355.132,11.978108
2458326.1834128895,6370.6294,12.001229
2458326.1848017857,6370.2544,12.011522
2458326.186190682,6375.8496,11.995638
2458326.1875795783,6350.8003,11.9946995
2458326.1889684745,6362.373,11.98879
2458326.190357371,6381.5786,11.99923
2458326.1917462666,6388.13,12.007652
2458326.193135163,6355.0625,11.994141
2458326.194524059,6373.2153,12.003374
2458326.1959129553,6379.5874,11.993019
2458326.1973018516,6363.6646,11.991342
2458326.198690748,6378.925,11.99712
2458326.200079644,6368.64,11.98893
2458326.20146854,6377.3833,12.004296
2458326.202857436,6359.8013,12.003374
2458326.2042463324,6359.9717,11.984613
2458326.205635228,6370.3105,11.996552
2458326.2070241245,6362.7314,11.9861
2458326.2084130207,6385.242,11.996794
2458326.209801917,6366.856,11.990906
2458326.211190813,6376.7812,11.980712
2458326.2125797095,6369.6733,11.993257
2458326.2139686057,6354.733,11.985737
2458326.2153575015,6368.5703,11.992615
2458326.216746398,6358.988,11.9857645
2458326.218135294,6358.1797,11.987615
2458326.2195241903,6373.9272,11.987893
2458326.2209130866,6373.7974,11.995546
2458326.222301983,6364.3257,11.995819
2458326.223690879,6343.813,11.984991
2458326.225079775,6360.1255,11.996364
2458326.226468671,6373.2656,11.98786
2458326.2278575674,6376.0547,11.988475
2458326.2292464636,6383.139,12.001094
2458326.23063536,6360.3213,11.985452
2458326.232024256,6383.209,11.987216
2458326.2334131524,6361.631,11.990389
2458326.234802048,6353.0396,11.99056
2458326.2361909444,6358.675,11.990493
2458326.2375798407,6385.2383,12.001615
2458326.2389687365,6361.2207,11.98611
2458326.2403576327,6370.1533,11.987876
2458326.241746529,6384.7065,11.997372
2458326.2431354253,6354.0996,11.983734
2458326.2445243215,6356.4863,11.994842
2458326.245913218,6365.143,11.9916525
2458326.247302114,6373.304,11.998844
2458326.24869101,6373.4824,11.9997015
2458326.250079906,6368.809,11.989278
2458326.2514688023,6361.762,11.982246
2458326.2528576986,6390.578,11.994798
2458326.254246595,6379.282,11.990879
2458326.255635491,6376.8467,11.998601
2458326.2570243874,6379.026,11.989731
2458326.258413283,6376.3594,12.004708
2458326.2598021794,6366.856,11.982516
2458326.2611910757,6373.405,11.998673
2458326.262579972,6353.8555,11.986487
2458326.263968868,6349.3755,11.999948
2458326.2653577644,6381.49,11.99803
2458326.26674666,6372.542,11.986119
2458326.2681355565,6370.5195,11.989786
2458326.2695244527,6340.9663,11.982911
2458326.270913349,6361.119,11.988504
2458326.2723022453,6390.8066,12.011773
2458326.273691141,6373.0103,11.989917
2458326.2750800373,6368.189,11.992893
2458326.2764689336,6377.788,11.994431
2458326.27785783,6369.419,11.98738
2458326.279246726,6352.18,11.983678
2458326.280635622,6364.6973,11.987286
2458326.282024518,6340.2666,11.978982
2458326.2834134144,6384.7144,11.9948635
2458326.2848023106,6359.48,11.986616
2458326.286191207,6362.2134,11.986589
2458326.287580103,6366.378,11.983348
2458326.2889689994,6391.5522,11.99687
2458326.290357895,6379.373,11.987615
2458326.2917467915,6381.7505,11.989908
2458326.2931356877,6367.2324,11.989302
2458326.294524584,6355.9717,11.977185
2458326.29591348,6379.8955,12.000946
2458326.2973023765,6364.4526,11.986649
2458326.2986912723,6346.1494,11.984798
2458326.3000801685,6383.725,11.99828
2458326.301469065,6368.9814,12.005059
2458326.302857961,6364.1895,11.97842
2458326.3042468573,6358.8003,11.991348
2458326.3056357536,6361.1807,11.973979
2458326.30702465,6361.5815,11.989776
2458326.3084135456,6380.0645,12.012316
2458326.309802442,6370.739,12.008956
2458326.311191338,6362.7485,11.995145
2458326.312580234,6355.0254,11.99106
2458326.31396913,6355.2627,11.981189
2458326.3153580264,6356.718,11.982728
2458326.3167469227,6365.796,11.988871
