Time,Flux,Flux_err
2458351.6083003297,6379.8867,11.531627
2458351.609689198,6348.1265,11.528718
2458351.611078066,6359.2197,11.523848
2458351.612466934,6365.541,11.53061
2458351.613855802,6353.4473,11.524583
2458351.6152446703,6362.3506,11.529107
2458351.616633538,6365.998,11.534607
2458351.6180224065,6351.254,11.536911
2458351.6194112743,6335.5796,11.5203905
2458351.620800142,6373.4077,11.53793
2458351.6221890105,6372.622,11.530704
2458351.6235778783,6352.865,11.533307
2458351.6249667467,6353.682,11.525381
2458351.6263556145,6345.055,11.518444
2458351.627744483,6378.4526,11.526981
2458351.6291333507,6368.2866,11.535322
2458351.630522219,6361.3394,11.522508
2458351.631911087,6365.085,11.534855
2458351.633299955,6357.2856,11.527612
2458351.634688823,6382.41,11.547258
2458351.636077691,6353.084,11.521094
2458351.6374665587,6355.873,11.517844
2458351.638855427,6357.045,11.525837
2458351.640244295,6352.1826,11.527012
2458351.641633163,6353.479,11.526408
2458351.643022031,6360.1577,11.535677
2458351.644410899,6353.974,11.523896
2458351.645799767,6359.003,11.521453
2458351.647188635,6360.118,11.5256605
2458351.648577503,6365.365,11.519127
2458351.6527441074,6357.9814,11.520536
2458351.6541329757,6363.7446,11.542226
2458351.655521843,6357.981,11.5339155
2458351.6569107114,6354.7935,11.520398
2458351.6582995798,6366.589,11.542023
2458351.659688447,6362.1733,11.518987
2458351.6610773155,6382.366,11.529088
2458351.662466184,6372.7725,11.53022
2458351.663855051,6378.311,11.5305805
2458351.6652439195,6375.2217,11.52616
2458351.666632788,6367.599,11.525066
2458351.668021655,6369.0264,11.532983
2458351.669410523,6365.45,11.531777
2458351.670799392,6352.575,11.524464
2458351.672188259,6369.055,11.527644
2458351.673577127,6388.7646,11.534674
2458351.674965996,6368.716,11.539655
2458351.676354863,6368.6377,11.540319
2458351.677743731,6372.574,11.549728
2458351.679132599,6362.0806,11.531492
2458351.6805214672,6377.6753,11.544048
2458351.6819103346,6360.511,11.522767
2458351.683299203,6366.9814,11.526145
2458351.684688071,6347.0947,11.530366
2458351.686076938,6364.8813,11.527645
2458351.6874658065,6352.256,11.519668
2458351.688854675,6354.8394,11.52102
2458351.6902435427,6354.4067,11.524453
2458351.6916324105,6366.4385,11.54014
2458351.6930212784,6371.8745,11.533679
2458351.6957990145,6366.941,11.533276
2458351.6971878824,6375.605,11.536949
2458351.6985767502,6353.074,11.529407
2458351.699965618,6362.4067,11.531981
2458351.701354486,6374.194,11.539744
2458351.702743354,6373.842,11.534629
2458351.704132222,6348.5317,11.526256
2458351.70552109,6372.9043,11.52874
2458351.706909958,6368.499,11.541706
2458351.7082988257,6412.557,11.559569
2458351.709687693,6377.8467,11.545017
2458351.7110765614,6363.1235,11.5291605
2458351.7124654297,6365.3467,11.531121
2458351.713854297,6366.008,11.529152
2458351.7152431654,6365.2095,11.530259
2458351.716632033,6365.1733,11.527404
2458351.718020901,6369.3203,11.529045
2458351.719409769,6384.135,11.538501
2458351.720798637,6360.257,11.5227995
2458351.7221875046,6366.1787,11.53035
2458351.7235763725,6372.5684,11.534827
2458351.7249652403,6361.2915,11.530948
2458351.726354108,6376.6567,11.535858
2458351.727742976,6360.8413,11.531866
2458351.729131844,6364.829,11.529323
2458351.730520712,6357.999,11.529474
2458351.73190958,6360.6973,11.535366
2458351.7332984474,6362.8696,11.535745
2458351.7346873158,6372.6655,11.54343
2458351.736076184,6352.801,11.523974
2458351.7374650515,6359.214,11.534409
2458351.73885392,6396.5444,11.542722
2458351.740242787,6351.068,11.529067
2458351.741631655,6378.1396,11.528767
2458351.743020523,6372.9805,11.531847
2458351.7444093907,6352.2964,11.525052
2458351.7457982586,6372.5537,11.543899
2458351.7471871264,6385.2266,11.533992
2458351.7485759943,6370.5596,11.525982
2458351.749964862,6369.2144,11.541112
2458351.75135373,6351.724,11.538382
2458351.752742598,6380.5327,11.542591
2458351.7541314657,6369.755,11.524067
2458351.755520333,6367.9,11.5248
2458351.7569092014,6338.8477,11.516464
2458351.758298069,6371.0317,11.535466
2458351.761075805,6373.6914,11.533893
2458351.7624646723,6362.1157,11.543527
2458351.76385354,6387.588,11.539075
