Time,Flux,Flux_err
2459084.9440368377,6262.5347,11.77997
2459084.945425702,6305.881,11.809541
2459084.946814566,6290.6455,11.788522
2459084.9482034305,6298.4277,11.806589
2459084.949592294,6288.9224,11.796146
2459084.9509811588,6269.2676,11.785518
2459084.952370024,6297.512,11.795197
2459084.9537588875,6298.201,11.7982435
2459084.955147752,6265.949,11.786185
2459084.956536616,6288.861,11.789088
2459084.9579254803,6291.5547,11.798469
2459084.9593143445,6303.359,11.795455
2459084.960703209,6281.295,11.793999
2459084.962092073,6286.448,11.797289
2459084.9634809373,6309.9966,11.807372
2459084.964869802,6288.9106,11.789073
2459084.966258666,6297.6865,11.796004
2459084.96764753,6267.5415,11.786819
2459084.9690363943,6280.02,11.783479
2459084.970425259,6273.2817,11.783877
2459084.971814123,6270.3047,11.787848
2459084.973202987,6277.893,11.790676
2459084.974591852,6271.177,11.786983
2459084.975980716,6273.612,11.788552
2459084.97736958,6281.314,11.785989
2459084.978758444,6292.754,11.792184
2459084.9801473087,6287.5796,11.803917
2459084.981536173,6296.927,11.791758
2459084.982925037,6311.339,11.797181
2459084.984313901,6298.445,11.793133
2459084.9857027656,6287.4126,11.786166
2459084.9870916298,6274.8584,11.780186
2459084.988480494,6296.5664,11.791858
2459084.9898693585,6291.1943,11.79543
2459084.9912582226,6267.4736,11.785481
2459084.9926470867,6296.198,11.791274
2459084.994035951,6273.1177,11.788252
2459084.9954248155,6284.4604,11.788023
2459084.99681368,6291.092,11.791187
2459084.998202544,6273.0405,11.770762
2459084.999591408,6308.556,11.793391
2459085.0009802724,6303.0566,11.799191
2459085.0023691365,6304.432,11.798228
2459085.0037580007,6296.3823,11.789938
2459085.0051468653,6271.272,11.773222
2459085.0065357294,6300.8022,11.784325
2459085.007924593,6291.694,11.781801
2459085.0093134576,6278.9746,11.770107
2459085.0107023222,6287.7007,11.775859
2459085.0120911864,6312.7876,11.796259
2459085.0134800505,6285.4688,11.773878
2459085.0148689146,6282.1406,11.779127
2459085.016257779,6268.3574,11.774447
2459085.017646643,6282.8164,11.775574
2459085.0190355075,6277.3306,11.77761
2459085.020424372,6287.2383,11.779567
2459085.021813236,6276.871,11.771583
2459085.0232021,6274.8706,11.781337
2459085.0245909644,6278.1587,11.777455
2459085.025979829,6274.0825,11.772925
2459085.0273686927,6287.912,11.781818
2459085.028757557,6273.3047,11.77782
2459085.0301464214,6284.718,11.772019
2459085.031535285,6295.0093,11.789169
2459085.0329241497,6273.3594,11.780915
2459085.034313014,6273.079,11.785755
2459085.0357018784,6290.6323,11.777727
2459085.0370907425,6276.6567,11.778333
2459085.0384796066,6271.977,11.781116
2459085.0398684707,6295.57,11.780367
2459085.041257335,6298.5586,11.785155
2459085.0426461995,6265.6934,11.785127
2459085.044035064,6290.8843,11.780723
2459085.045423928,6266.6104,11.779865
2459085.046812792,6275.319,11.785367
2459085.048201656,6282.851,11.7889595
2459085.04959052,6291.911,11.791811
2459085.0509793847,6300.0015,11.788555
2459085.052368249,6291.717,11.790932
2459085.053757113,6266.1973,11.77407
2459085.055145977,6288.738,11.799381
2459085.056534841,6267.91,11.784311
2459085.057923706,6273.676,11.775253
2459085.05931257,6264.931,11.776975
2459085.060701434,6251.333,11.775077
2459085.062090298,6243.1274,11.767498
2459085.0634791628,6227.278,11.755805
2459085.0648680264,6235.4917,11.760559
2459085.066256891,6240.4727,11.770166
2459085.067645755,6215.4653,11.761781
2459085.0690346197,6220.642,11.761168
2459085.0704234834,6194.7803,11.743441
2459085.0718123475,6189.1914,11.746276
2459085.073201212,6194.1675,11.74263
2459085.074590076,6201.6777,11.744431
2459085.0759789404,6202.8003,11.7494755
2459085.0773678045,6196.9966,11.749819
2459085.0787566686,6200.9004,11.745595
2459085.0801455327,6200.1177,11.748841
2459085.081534397,6187.2515,11.737573
2459085.082923261,6194.714,11.743013
2459085.084312125,6192.898,11.749367
2459085.0857009897,6181.24,11.744283
2459085.087089854,6183.948,11.741302
2459085.088478718,6173.4087,11.736434
2459085.089867582,6174.895,11.740297
2459085.091256446,6181.6943,11.74186
2459085.092645311,6202.2207,11.754926
2459085.094034175,6182.441,11.751075
2459085.095423039,6198.7803,11.750404
2459085.096811903,6181.782,11.74418
2459085.0982007678,6177.751,11.748148
2459085.0995896314,6184.1924,11.741323
2459085.100978496,6166.9277,11.747176
2459085.10236736,6197.3296,11.757912
2459085.1037562243,6190.108,11.758564
2459085.105145088,6175.7256,11.748958
2459085.1065339525,6176.4834,11.757228
2459085.1079228166,6159.127,11.7490835
2459085.109311681,6180.9146,11.7595825
2459085.110700545,6165.6035,11.741279
2459085.112089409,6179.126,11.757102
2459085.113478273,6172.5273,11.759141
2459085.1148671377,6188.1074,11.757282
2459085.1162560014,6178.667,11.758363
2459085.117644866,6183.4385,11.75469
2459085.11903373,6187.096,11.768672
2459085.1204225942,6191.4233,11.758561
2459085.1218114584,6168.439,11.760231
2459085.1232003225,6178.466,11.767867
2459085.1245891866,6186.0405,11.759914
2459085.1259780508,6185.545,11.769766
2459085.127366915,6205.6504,11.774441
2459085.1287557795,6178.901,11.77084
2459085.130144644,6191.7397,11.777364
2459085.131533508,6219.4585,11.776285
2459085.132922372,6182.774,11.779147
2459085.134311236,6193.6772,11.768259
2459085.1357001,6213.3936,11.783696
2459085.137088964,6205.3687,11.788849
2459085.1384778284,6186.2812,11.773808
2459085.1398666925,6195.64,11.793332
2459085.1412555566,6194.2676,11.781578
2459085.1426444207,6212.686,11.798708
2459085.144033285,6223.646,11.793954
2459085.145422149,6243.836,11.806729
2459085.146811013,6231.1406,11.801414
