Time,Flux,Flux err
2459064.2150601614,6270.006,10.864296
2459064.2164490493,6287.085,10.871512
2459064.217837937,6285.8877,10.872839
2459064.219226825,6278.5825,10.875423
2459064.2206157125,6281.481,10.869049
2459064.2220046003,6288.355,10.875773
2459064.223393488,6266.744,10.869069
2459064.224782376,6270.162,10.863455
2459064.226171264,6277.262,10.8664465
2459064.227560152,6289.588,10.867867
2459064.2289490397,6273.133,10.863347
2459064.2303379276,6273.026,10.86056
2459064.231726815,6299.0864,10.884251
2459064.233115703,6274.2275,10.873517
2459064.2345045907,6277.147,10.868622
2459064.2358934786,6285.316,10.872816
2459064.2372823665,6260.64,10.851484
2459064.2386712544,6285.644,10.869812
2459064.2400601422,6306.6904,10.880694
2459064.2414490297,6297.486,10.876724
2459064.2428379175,6285.344,10.86872
2459064.2442268054,6295.8774,10.880013
2459064.2456156933,6276.8267,10.865132
2459064.2470045807,6277.05,10.863409
2459064.2483934686,6266.8267,10.864799
2459064.2497823564,6275.5967,10.8701935
2459064.2511712443,6283.0234,10.865302
2459064.252560132,6258.023,10.853672
2459064.25394902,6261.4395,10.862316
2459064.2553379075,6281.6333,10.876761
2459064.2567267953,6280.929,10.873795
2459064.258115683,6278.478,10.867737
2459064.259504571,6290.3154,10.876154
2459064.260893459,6298.9517,10.882476
2459064.2622823464,6290.3677,10.873313
2459064.2636712343,6291.384,10.876916
2459064.265060122,6269.8306,10.862609
2459064.2664490095,6278.586,10.870606
2459064.2678378974,6281.5264,10.868809
2459064.2692267853,6282.621,10.863061
2459064.270615673,6271.5337,10.8591795
2459064.2720045606,6283.18,10.872005
2459064.2733934484,6269.876,10.858544
2459064.2747823363,6279.857,10.867691
2459064.276171224,6286.7056,10.870273
2459064.2775601116,6293.1616,10.877095
2459064.2789489995,6276.238,10.872139
2459064.2803378874,6292.0015,10.879166
2459064.2817267748,6279.1,10.873601
2459064.2831156626,6291.4746,10.8746395
2459064.2845045505,6280.697,10.871653
2459064.285893438,6275.2705,10.872965
2459064.287282326,6297.1655,10.88194
2459064.2886712137,6276.0063,10.856372
2459064.290060101,6267.5728,10.862879
2459064.291448989,6284.4375,10.867065
2459064.292837877,6262.0596,10.85976
2459064.2942267642,6262.3164,10.856125
2459064.295615652,6270.684,10.87222
2459064.29700454,6282.3105,10.866349
2459064.2983934274,6286.1816,10.870999
2459064.2997823153,6291.539,10.87484
2459064.301171203,6269.4834,10.867289
2459064.3025600906,6280.9917,10.866449
2459064.3039489784,6281.305,10.870857
2459064.3053378663,6285.0933,10.86707
2459064.3067267537,6275.512,10.863337
2459064.3081156416,6287.344,10.86966
2459064.309504529,6290.5723,10.880076
2459064.310893417,6265.231,10.865464
2459064.3122823047,6294.7227,10.877743
2459064.313671192,6296.3247,10.880719
2459064.31506008,6285.177,10.865134
2459064.316448968,6275.419,10.863743
2459064.3178378553,6283.3584,10.870736
2459064.319226743,6264.4375,10.855103
2459064.3206156306,6271.2393,10.859437
2459064.3220045185,6258.488,10.864861
2459064.323393406,6291.2104,10.878719
2459064.3247822938,6294.105,10.885529
2459064.3261711816,6286.5024,10.867954
2459064.327560069,6273.7036,10.868009
2459064.3289489564,6298.6484,10.882546
2459064.3303378443,6289.8667,10.873232
2459064.331726732,6273.6953,10.866229
2459064.3331156196,6275.0967,10.865895
2459064.3345045075,6291.57,10.872869
2459064.335893395,6275.2354,10.861381
2459064.3372822828,6296.6323,10.874755
2459064.33867117,6286.962,10.872521
2459064.340060058,6273.6094,10.867167
2459064.341448946,6289.189,10.871709
2459064.3428378333,6278.3677,10.864086
2459064.3442267207,6274.149,10.864844
2459064.3456156086,6284.9614,10.868553
2459064.3470044965,6269.48,10.859359
2459064.348393384,6284.337,10.875265
2459064.3497822713,6295.1587,10.874268
2459064.351171159,6289.8916,10.864699
2459064.352560047,6306.7456,10.887184
2459064.3539489345,6280.001,10.876436
2459064.355337822,6289.1597,10.870631
2459064.3567267098,6281.074,10.870829
2459064.3581155976,6269.9546,10.863329
2459064.359504485,6285.898,10.863068
2459064.3608933724,6278.213,10.864589
2459064.3622822603,6279.8237,10.8669615
2459064.363671148,6295.849,10.873068
2459064.3650600356,6274.457,10.871334
2459064.366448923,6269.385,10.875942
2459064.367837811,6284.366,10.872276
2459064.3692266983,6274.6646,10.878738
2459064.370615586,6283.2065,10.868091
2459064.3720044736,6296.54,10.874596
2459064.3733933615,6284.294,10.8731575
2459064.374782249,6282.6387,10.868186
2459064.3761711363,6285.4043,10.876243
2459064.377560024,6259.0825,10.860342
2459064.3789489116,6268.119,10.864912
2459064.380337799,6287.1094,10.866781
2459064.381726687,6282.026,10.868384
2459064.3831155747,6286.0303,10.8693285
2459064.384504462,6286.1914,10.878859
2459064.3858933495,6281.117,10.875608
2459064.3872822374,6285.2964,10.869369
2459064.388671125,6275.922,10.871913
2459064.390060012,6280.9414,10.875207
2459064.3914489,6291.8125,10.876654
2459064.3928377875,6286.3867,10.873731
2459064.3942266754,6276.415,10.867981
2459064.395615563,6267.406,10.863902
2459064.39700445,6287.6416,10.86697
2459064.398393338,6274.481,10.86821
2459064.3997822255,6300.319,10.882221
2459064.401171113,6281.592,10.875223
2459064.402560001,6289.08,10.872088
2459064.403948888,6266.0938,10.871945
2459064.4053377756,6279.7134,10.882787
2459064.4067266635,6290.2236,10.875428
2459064.408115551,6287.9463,10.882635
2459064.4095044388,6287.344,10.877416
2459064.410893326,6275.7715,10.864857
2459064.4122822136,6267.2666,10.864779
2459064.413671101,6296.251,10.872351
2459064.4150599884,6290.196,10.880625
2459064.4164488763,6274.5234,10.867717
2459064.4178377637,6275.9575,10.866738
2459064.4192266515,6284.458,10.871336
2459064.420615539,6279.7593,10.867155
2459064.4220044264,6295.009,10.87669
2459064.4233933142,6287.28,10.86897
2459064.4247822016,6286.9277,10.88134
2459064.426171089,6275.053,10.858536
2459064.4275599765,6278.665,10.873614
2459064.4289488643,6280.891,10.869203
2459064.4303377517,6295.2427,10.882886
2459064.431726639,6279.594,10.867934
2459064.4331155266,6289.095,10.867491
2459064.4345044144,6295.362,10.870976
2459064.435893302,6273.766,10.87478
2459064.4372821893,6289.395,10.876162
2459064.4386710767,6308.791,10.88451
2459064.4400599645,6285.2876,10.869331
2459064.441448852,6295.6807,10.877987
2459064.4428377394,6270.9307,10.875225
2459064.444226627,6275.516,10.867909
2459064.4456155146,6289.6943,10.871772
2459064.447004402,6305.167,10.879973
2459064.4483932895,6279.327,10.866047
2459064.449782177,6273.744,10.876465
2459064.4511710643,6288.3994,10.872228
2459064.452559952,6279.6836,10.870799
2459064.4539488396,6278.827,10.871425
2459064.455337727,6283.787,10.862294
2459064.4567266144,6293.6836,10.876629
2459064.458115502,6289.9893,10.866155
2459064.4595043897,6296.5283,10.888132
2459064.460893277,6265.2207,10.8618765
2459064.4622821645,6297.6655,10.872572
2459064.463671052,6288.2695,10.868914
2459064.4650599393,6297.65,10.878372
2459064.4664488267,6292.87,10.87608
2459064.4678377146,6268.781,10.863417
2459064.469226602,6297.538,10.885251
2459064.4706154894,6285.9146,10.866888
2459064.472004377,6264.292,10.867407
2459064.473393264,6277.975,10.878851
2459064.4747821516,6295.4775,10.878971
2459064.4761710395,6282.035,10.869514
2459064.477559927,6266.9785,10.86688
2459064.4789488143,6293.372,10.877847
2459064.4803377017,6263.9604,10.857881
2459064.481726589,6299.624,10.87771
2459064.4831154766,6285.949,10.873527
2459064.484504364,6297.2593,10.876764
2459064.485893252,6280.846,10.87012
2459064.487282139,6290.5493,10.877697
2459064.4886710267,6280.9536,10.864434
2459064.490059914,6287.773,10.865496
2459064.4914488015,6291.175,10.878755
2459064.492837689,6295.3716,10.872783
2459064.4942265763,6271.716,10.882778
2459064.4956154637,6272.3213,10.864101
2459064.497004351,6271.075,10.870617
2459064.4983932385,6278.491,10.8627205
2459064.499782126,6297.814,10.8789215
2459064.501171014,6279.617,10.866224
2459064.5025599007,6289.1777,10.86808
2459064.503948788,6283.0635,10.868832
2459064.505337676,6275.3394,10.864265
2459064.5067265634,6264.919,10.868232
2459064.508115451,6306.5396,10.873491
2459064.5095043383,6295.756,10.874995
2459064.5108932257,6287.707,10.8719
2459064.512282113,6286.1777,10.86792
2459064.5136710005,6300.9463,10.883038
2459064.515059888,6275.498,10.873736
2459064.5164487753,6278.32,10.876284
2459064.5178376627,6284.3047,10.874291
2459064.51922655,6303.3623,10.876094
2459064.5206154375,6284.739,10.869099
2459064.522004325,6276.583,10.8675585
2459064.5233932124,6283.9956,10.875221
2459064.5247820998,6295.323,10.878448
2459064.526170987,6290.908,10.87468
2459064.5275598746,6262.7905,10.86591
2459064.528948762,6271.115,10.863113
2459064.5303376494,6283.0254,10.876065
2459064.531726537,6308.3657,10.884883
2459064.533115424,6299.718,10.874498
2459064.5345043116,6280.602,10.8636465
2459064.535893199,6286.2593,10.878357
2459064.5372820864,6291.6465,10.878324
2459064.538670974,6288.522,10.875857
2459064.5400598613,6295.8813,10.877056
2459064.5414487487,6261.9214,10.854806
2459064.542837636,6282.5874,10.874761
2459064.544226523,6286.2715,10.885106
2459064.5456154104,6298.145,10.87438
2459064.5470042983,6277.6914,10.873598
2459064.5483931853,6271.208,10.861987
2459064.5497820727,6267.339,10.861003
2459064.55117096,6289.391,10.875961
2459064.5525598475,6287.718,10.878217
2459064.553948735,6291.156,10.875124
2459064.5553376223,6267.796,10.862173
2459064.5567265097,6297.5176,10.882473
2459064.558115397,6269.3467,10.860032
2459064.5595042845,6271.832,10.864157
2459064.560893172,6285.264,10.875965
2459064.5622820593,6278.0513,10.873903
2459064.5636709468,6277.3525,10.866305
2459064.5650598337,6299.99,10.881816
2459064.566448721,6303.3433,10.877479
2459064.5678376085,6272.571,10.8672495
2459064.569226496,6290.8813,10.874383
2459064.5706153833,6298.2954,10.881098
2459064.5720042707,6296.1597,10.876769
2459064.573393158,6293.087,10.882357
2459064.574782045,6288.292,10.869443
2459064.5761709325,6272.9233,10.86746
2459064.57755982,6282.5615,10.876432
2459064.5789487073,6285.956,10.864977
2459064.5803375947,6291.988,10.885779
2459064.581726482,6284.5225,10.870172
2459064.5831153695,6288.393,10.883231
2459064.5845042565,6277.738,10.866017
2459064.585893144,6289.4146,10.875251
2459064.5872820313,6274.8784,10.869762
2459064.5886709187,6267.6543,10.863005
2459064.5900598057,6291.2754,10.8739395
2459064.591448693,6269.0977,10.865955
2459064.5928375805,6276.1626,10.87004
2459064.594226468,6284.4307,10.87139
2459064.5956153553,6281.271,10.874655
2459064.5970042427,6276.4204,10.872742
2459064.59839313,6293.652,10.878129
2459064.599782017,6274.947,10.872643
2459064.6011709045,6300.052,10.876532
2459064.602559792,6293.062,10.874608
2459064.6039486793,6286.993,10.877723
2459064.605337566,6288.2856,10.871497
2459064.6067264536,6274.3027,10.861814
2459064.608115341,6293.6064,10.883055
2459064.6095042285,6290.1143,10.878834
2459064.6108931154,6278.4146,10.871499
2459064.612282003,6281.795,10.8702345
2459064.61367089,6274.612,10.865285
2459064.615059777,6280.814,10.869944
2459064.6164486646,6300.275,10.894201
2459064.617837552,6291.4766,10.876479
2459064.6192264394,6270.293,10.86614
2459064.6206153263,6269.967,10.867188
2459064.6220042137,6285.139,10.876791
2459064.623393101,6309.409,10.888983
2459064.6247819886,6291.8613,10.890812
2459064.6261708755,6290.2217,10.876464
2459064.627559763,6295.611,10.87765
2459064.6289486503,6290.374,10.871872
2459064.6303375377,6282.557,10.874539
2459064.6317264247,6294.3594,10.886032
2459064.633115312,6296.52,10.883242
2459064.6345041995,6288.62,10.874405
2459064.6358930864,6280.6826,10.872199
2459064.637281974,6270.5234,10.856532
2459064.6386708613,6292.125,10.884512
2459064.6400597487,6278.773,10.88125
2459064.6414486356,6285.795,10.875666
2459064.642837523,6275.633,10.870561
2459064.6442264104,6283.8027,10.871481
2459064.6456152974,6281.377,10.882342
2459064.647004185,6265.8164,10.879187
2459064.6483930717,6290.4785,10.877542
2459064.649781959,6275.9087,10.871098
2459064.651170846,6293.481,10.883439
2459064.6525597335,6290.6064,10.875601
2459064.653948621,6284.902,10.869243
2459064.6553375083,6271.0327,10.878621
2459064.6567263952,6285.9565,10.875284
2459064.6581152827,6300.6313,10.893639
2459064.65950417,6290.005,10.876791
2459064.660893057,6276.6104,10.87205
2459064.6622819444,6278.8193,10.868113
2459064.6636708314,6269.6104,10.857577
2459064.665059719,6282.68,10.877233
2459064.6664486057,6304.1543,10.889133
2459064.667837493,6271.554,10.876531
2459064.6692263805,6270.123,10.871213
2459064.6706152675,6288.771,10.87331
2459064.672004155,6290.917,10.880879
2459064.673393042,6283.395,10.873961
2459064.6747819292,6287.431,10.881521
2459064.6761708166,6300.715,10.876395
2459064.6775597036,6281.887,10.865814
2459064.678948591,6293.0405,10.880334
2459064.680337478,6270.2153,10.872458
2459064.6817263654,6278.302,10.871539
2459064.6831152523,6262.9224,10.861368
2459064.6845041397,6290.507,10.876227
2459064.685893027,6280.167,10.865952
2459064.687281914,6285.7417,10.870453
2459064.6886708015,6270.6177,10.874641
2459064.6900596884,6276.6094,10.87646
2459064.691448576,6290.239,10.878927
2459064.6928374628,6287.475,10.8686285
2459064.69422635,6285.6016,10.875932
2459064.695615237,6290.3237,10.875579
2459064.6970041245,6284.6533,10.87208
2459064.6983930115,6274.158,10.862849
2459064.699781899,6277.099,10.873011
2459064.701170786,6271.5894,10.861962
2459064.702559673,6277.958,10.871302
2459064.70394856,6275.8477,10.864929
2459064.7053374476,6301.6387,10.882409
2459064.7067263345,6284.585,10.865424
2459064.708115222,6292.352,10.880108
2459064.709504109,6297.0186,10.8823805
2459064.7108929963,6278.213,10.86941
2459064.712281883,6280.3496,10.872411
2459064.7136707706,6298.6045,10.884357
2459064.7150596576,6284.0444,10.870343
2459064.716448545,6287.511,10.876988
2459064.717837432,6299.996,10.876175
2459064.719226319,6288.2563,10.877047
2459064.7206152063,6281.1064,10.87001
2459064.7220040937,6283.8994,10.885146
2459064.7233929806,6283.6465,10.8703575
2459064.7247818676,6288.0806,10.876377
2459064.726170755,6271.9985,10.869968
2459064.727559642,6290.6035,10.881565
2459064.728948529,6284.6626,10.870954
2459064.7303374163,6301.644,10.884091
2459064.7317263037,6305.9414,10.892247
2459064.7331151906,6271.83,10.866627
2459064.7345040776,6284.039,10.877353
2459064.735892965,6277.668,10.87769
2459064.737281852,6280.783,10.875995
2459064.738670739,6289.138,10.8785305
2459064.7400596263,6267.5425,10.868214
2459064.741448513,6282.297,10.860668
2459064.7428374006,6283.7886,10.872225
2459064.7442262876,6278.2583,10.883272
2459064.7456151745,6298.58,10.879577
2459064.747004062,6292.7437,10.880895
2459064.748392949,6276.2705,10.873683
2459064.749781836,6289.0947,10.871077
2459064.7511707232,6286.3545,10.868868
2459064.75255961,6278.9985,10.869168
2459064.753948497,6283.5234,10.871359
2459064.7553373845,6284.201,10.88035
2459064.7567262715,6285.777,10.8868065
2459064.758115159,6293.8677,10.871283
2459064.759504046,6296.4272,10.876884
2459064.760892933,6291.6807,10.875383
2459064.76228182,6289.039,10.873969
2459064.763670707,6274.833,10.86558
2459064.765059594,6273.1304,10.867617
2459064.7664484815,6275.4585,10.872275
2459064.7678373684,6268.216,10.862475
2459064.7692262554,6278.4507,10.869002
2459064.770615143,6300.523,10.883251
2459064.7720040297,6278.067,10.874936
2459064.7733929167,6283.434,10.877581
2459064.7747818036,6296.1133,10.879084
2459064.776170691,6296.7495,10.881034
2459064.777559578,6273.745,10.867268
2459064.7789484654,6265.339,10.864562
2459064.7803373523,6289.76,10.878095
2459064.7817262392,6282.3027,10.867251
2459064.783115126,6290.0503,10.879447
2459064.784504013,6284.745,10.876082
2459064.7858929005,6278.4507,10.868873
2459064.7872817875,6286.4746,10.872406
2459064.788670675,6283.43,10.875151
2459064.7900595614,6308.7075,10.901741
2459064.791448449,6274.926,10.860581
2459064.7928373357,6267.7944,10.879188
