Time,Flux,Flux_err
2459062.447004194,6278.4336,10.867451
2459062.448393085,6291.973,10.873161
2459062.449781976,6292.373,10.868309
2459062.451170867,6283.257,10.863095
2459062.452559757,6276.0996,10.862114
2459062.4539486486,6269.2163,10.858224
2459062.45533754,6276.262,10.86351
2459062.4567264304,6279.851,10.860242
2459062.4581153216,6277.156,10.857509
2459062.4595042123,6273.7295,10.869122
2459062.4608931034,6273.494,10.865666
2459062.462281994,6281.857,10.861818
2459062.463670885,6280.844,10.864129
2459062.465059776,6271.086,10.862272
2459062.466448667,6287.8125,10.869297
2459062.4678375577,6280.9067,10.861858
2459062.469226449,6278.227,10.865206
2459062.4706153395,6296.57,10.872121
2459062.47200423,6285.7163,10.868558
2459062.4733931213,6285.6035,10.859151
2459062.474782012,6298.1797,10.869116
2459062.476170903,6264.097,10.852478
2459062.4775597937,6310.459,10.874342
2459062.478948685,6278.1255,10.872372
2459062.4803375755,6283.715,10.870634
2459062.4817264667,6291.201,10.868005
2459062.4831153573,6276.717,10.859177
2459062.484504248,6284.6514,10.859947
2459062.485893139,6286.521,10.865197
2459062.48728203,6277.711,10.859178
2459062.4886709205,6276.74,10.857031
2459062.490059812,6299.109,10.876521
2459062.4914487023,6289.379,10.868405
2459062.492837593,6287.1665,10.871821
2459062.494226484,6280.544,10.865847
2459062.4956153748,6278.214,10.859591
2459062.4970042654,6272.668,10.864976
2459062.498393156,6296.1245,10.870506
2459062.4997820472,6294.0977,10.876962
2459062.501170938,6295.995,10.875386
2459062.5025598286,6261.567,10.84712
2459062.50394872,6283.0234,10.868238
2459062.5053376104,6260.401,10.85029
2459062.506726501,6275.8853,10.865992
2459062.508115392,6276.458,10.864691
2459062.509504283,6285.2715,10.866062
2459062.510893173,6274.6353,10.867158
2459062.512282064,6316.09,10.876687
2459062.513670955,6283.827,10.86772
2459062.515059846,6284.8384,10.861061
2459062.5164487367,6301.837,10.878817
2459062.517837628,6280.5166,10.858963
2459062.519226518,6297.831,10.87401
2459062.5206154087,6297.381,10.869676
2459062.5220043,6289.609,10.86427
2459062.52339319,6282.512,10.866128
2459062.524782081,6275.7563,10.859984
2459062.526170972,6273.4106,10.866253
2459062.5275598625,6282.391,10.867494
2459062.528948753,6263.034,10.854815
2459062.530337644,6280.366,10.866988
2459062.531726535,6272.45,10.854572
2459062.5331154256,6278.6035,10.860086
2459062.534504316,6280.8335,10.873652
2459062.535893207,6266.9756,10.85978
2459062.5372820976,6295.571,10.869544
2459062.5386709883,6277.7925,10.854847
2459062.540059879,6280.7666,10.866988
2459062.5414487696,6282.663,10.859755
2459062.5428376603,6283.9277,10.863692
2459062.544226551,6283.6655,10.877708
2459062.5456154416,6287.146,10.8698845
2459062.5470043323,6277.6343,10.866172
2459062.548393223,6288.224,10.875601
2459062.5497821136,6277.885,10.87222
2459062.5511710043,6290.8755,10.873097
2459062.552559895,6276.9253,10.871025
2459062.5539487856,6287.3447,10.867792
2459062.5553376763,6282.6265,10.866968
2459062.556726567,6275.233,10.86435
2459062.5581154577,6295.9683,10.87361
2459062.5595043483,6275.393,10.860762
2459062.560893239,6282.954,10.864896
2459062.5622821297,6270.339,10.856423
2459062.5636710203,6295.765,10.872541
2459062.565059911,6276.0225,10.860381
2459062.5664488017,6270.8223,10.865046
2459062.5678376923,6295.8135,10.867456
2459062.5692265825,6298.62,10.870002
2459062.5706154737,6280.2275,10.858958
2459062.5720043643,6305.0566,10.869686
2459062.573393255,6303.7227,10.878125
2459062.574782145,6292.5977,10.868366
2459062.576171036,6284.7397,10.866839
2459062.5775599265,6271.317,10.855251
2459062.578948817,6301.7993,10.875416
2459062.580337708,6269.33,10.8593
2459062.5817265986,6291.025,10.864536
2459062.583115489,6266.908,10.843921
2459062.5845043794,6262.014,10.852235
2459062.58589327,6274.954,10.859341
2459062.5872821608,6293.8228,10.864543
2459062.5886710514,6289.5117,10.873872
2459062.5900599416,6284.923,10.86815
2459062.5914488323,6273.288,10.858699
2459062.592837723,6283.924,10.8611555
2459062.5942266136,6287.0293,10.872558
2459062.5956155043,6269.1123,10.8577175
2459062.5970043945,6280.2227,10.854746
2459062.598393285,6303.8906,10.8712
2459062.599782176,6273.2314,10.857246
2459062.6011710665,6287.8164,10.868287
2459062.602559957,6273.3867,10.855313
2459062.6039488474,6286.1104,10.876603
2459062.605337738,6281.056,10.862903
2459062.6067266287,6281.199,10.866901
2459062.608115519,6271.047,10.859799
2459062.6095044096,6288.623,10.860503
2459062.6108933003,6269.52,10.860271
2459062.6122821905,6283.3193,10.860109
2459062.613671081,6265.8994,10.854135
2459062.615059972,6305.2905,10.876135
2459062.616448862,6272.2466,10.857491
2459062.6178377527,6278.54,10.863914
2459062.619226644,6264.1895,10.858818
2459062.6206155336,6278.8623,10.864999
2459062.622004424,6282.1978,10.870335
2459062.623393315,6284.3276,10.866394
2459062.6247822056,6295.6973,10.873279
2459062.626171096,6290.1807,10.8731785
2459062.6275599864,6277.3213,10.865866
2459062.6289488766,6254.994,10.859099
2459062.630337768,6275.7,10.85788
2459062.631726657,6291.603,10.863743
2459062.633115548,6289.1475,10.867594
2459062.634504439,6291.2637,10.868568
2459062.635893329,6274.5547,10.857837
2459062.63728222,6288.1377,10.863981
2459062.63867111,6283.7935,10.866973
2459062.6400600006,6282.2876,10.861699
2459062.641448891,6277.507,10.862202
2459062.642837781,6280.1685,10.860924
2459062.644226672,6276.3276,10.860691
2459062.6456155623,6275.929,10.8535385
2459062.6470044525,6292.0166,10.873373
2459062.648393343,6262.445,10.855013
2459062.649782234,6296.65,10.870026
2459062.651171124,6287.392,10.873477
2459062.6525600143,6284.902,10.866221
2459062.653948905,6291.6816,10.872673
2459062.655337796,6268.9175,10.862448
2459062.656726686,6270.231,10.855458
2459062.658115576,6267.782,10.852373
2459062.6595044667,6288.32,10.865672
2459062.6608933574,6277.44,10.852982
2459062.662282248,6292.669,10.858225
2459062.6636711378,6299.217,10.879087
2459062.6650600284,6289.3525,10.878813
2459062.666448918,6293.8906,10.870827
2459062.667837809,6267.9673,10.851624
2459062.6692266995,6271.2964,10.860228
2459062.6706155897,6266.8936,10.8507805
2459062.6720044804,6270.2764,10.855169
2459062.6733933706,6238.9272,10.8422985
2459062.6747822613,6225.6675,10.832722
2459062.6761711515,6214.1494,10.829592
2459062.6775600417,6213.059,10.826034
2459062.6789489323,6203.778,10.808641
2459062.6803378225,6194.5137,10.821337
2459062.681726713,6179.531,10.807248
2459062.6831156034,6197.7153,10.814642
2459062.6845044936,6198.089,10.816025
2459062.685893384,6185.4595,10.81016
2459062.687282274,6212.7944,10.837337
2459062.6886711647,6194.33,10.815788
2459062.690060055,6196.184,10.820482
2459062.6914489456,6179.3477,10.809125
2459062.692837836,6194.91,10.820254
2459062.694226726,6186.254,10.809855
2459062.6956156166,6189.4395,10.815708
2459062.697004507,6191.3936,10.809197
2459062.698393397,6193.078,10.812167
2459062.6997822872,6185.21,10.810763
2459062.701171178,6156.8706,10.796524
2459062.702560068,6182.1104,10.802826
2459062.7039489583,6180.439,10.80156
2459062.7053378485,6180.207,10.805677
2459062.706726739,6176.094,10.79995
2459062.708115629,6199.2144,10.808857
2459062.70950452,6180.402,10.804285
2459062.71089341,6187.0747,10.807604
2459062.7122823005,6181.9478,10.815444
2459062.71367119,6190.1484,10.811208
2459062.715060081,6180.9355,10.805444
2459062.716448971,6193.7705,10.80843
2459062.7178378613,6187.7734,10.809522
2459062.7192267515,6177.693,10.810908
2459062.7206156417,6172.858,10.794298
2459062.7220045323,6188.003,10.804254
2459062.723393422,6178.501,10.801771
2459062.7247823128,6174.107,10.794526
2459062.726171203,6167.793,10.801589
2459062.727560093,6166.514,10.791752
2459062.728948984,6184.7524,10.802186
2459062.7303378736,6172.5386,10.798779
2459062.731726764,6188.179,10.80647
2459062.7331156544,6207.389,10.816234
2459062.7345045446,6180.948,10.814162
2459062.735893435,6204.0273,10.814011
2459062.737282325,6182.5825,10.806267
2459062.7386712157,6198.255,10.812511
2459062.740060105,6202.9717,10.814371
2459062.741448996,6199.443,10.81247
2459062.742837886,6192.3794,10.81206
2459062.744226776,6182.522,10.813353
2459062.7456156663,6207.029,10.833893
