Time,Flux,Flux_err
2459079.2385717207,6267.453,10.887976
2459079.2399605904,6294.505,10.900667
2459079.241349461,6273.8037,10.893616
2459079.2427383303,6280.416,10.891703
2459079.2441272005,6292.219,10.903432
2459079.24551607,6284.6143,10.89885
2459079.24690494,6299.3706,10.905931
2459079.24829381,6286.7563,10.892665
2459079.24968268,6271.5703,10.892216
2459079.25107155,6270.513,10.887578
2459079.25246042,6276.0225,10.88973
2459079.2538492894,6296.1646,10.901873
2459079.25523816,6284.454,10.898057
2459079.2566270293,6281.14,10.888541
2459079.258015899,6293.7026,10.906741
2459079.259404769,6278.5103,10.892088
2459079.260793639,6292.69,10.898839
2459079.2621825086,6277.772,10.891724
2459079.263571379,6274.6416,10.890551
2459079.2649602485,6286.478,10.900351
2459079.2663491187,6291.3213,10.9085
2459079.2677379884,6278.095,10.8943205
2459079.269126858,6274.9985,10.8878565
2459079.2705157283,6287.93,10.896937
2459079.271904598,6288.173,10.89725
2459079.273293468,6283.6025,10.896486
2459079.274682338,6291.4077,10.909353
2459079.276071208,6295.4604,10.9104595
2459079.2774600773,6290.6313,10.897995
2459079.2788489475,6290.623,10.899104
2459079.280237817,6275.367,10.879823
2459079.2816266874,6300.0005,10.901187
2459079.283015557,6273.2573,10.886498
2459079.284404427,6283.987,10.907231
2459079.285793297,6268.6177,10.89472
2459079.2871821667,6284.3555,10.896968
2459079.2885710364,6287.2915,10.891302
2459079.289959906,6285.652,10.894391
2459079.2913487763,6275.029,10.899239
2459079.292737646,6264.4507,10.894394
2459079.294126516,6281.8354,10.893269
2459079.295515386,6294.5923,10.895393
2459079.296904256,6292.332,10.902343
2459079.2982931254,6302.437,10.902958
2459079.299681995,6296.9863,10.903578
2459079.301070865,6275.1543,10.892887
2459079.302459735,6274.7803,10.887801
2459079.3038486047,6269.8745,10.8946905
2459079.3052374744,6277.0967,10.890395
2459079.306626345,6292.883,10.900506
2459079.3080152143,6270.9673,10.894047
2459079.309404084,6299.0215,10.908338
2459079.310792954,6291.887,10.89775
2459079.312181824,6277.952,10.8923645
2459079.3135706936,6277.9946,10.890299
2459079.314959564,6272.522,10.893895
2459079.316348433,6289.5674,10.899382
2459079.317737303,6278.73,10.897705
2459079.319126173,6276.1963,10.890143
2459079.320515042,6279.9185,10.89501
2459079.3219039124,6294.397,10.907202
2459079.3232927825,6305.4136,10.901587
2459079.324681652,6281.146,10.897749
2459079.326070522,6283.8257,10.902789
2459079.327459392,6288.4155,10.903843
2459079.3288482614,6301.191,10.90673
2459079.330237132,6292.491,10.9002905
2459079.3316260013,6294.694,10.897812
2459079.333014871,6279.3022,10.896787
2459079.3344037407,6291.331,10.901065
2459079.3357926104,6281.6714,10.890217
2459079.3371814806,6275.55,10.890073
2459079.3385703503,6282.2983,10.895286
2459079.33995922,6294.9565,10.9054785
2459079.3413480897,6297.681,10.902128
2459079.3427369595,6286.0054,10.898345
2459079.344125829,6280.4595,10.898748
2459079.345514699,6281.879,10.89412
2459079.346903569,6287.7754,10.899006
2459079.348292439,6280.488,10.89535
2459079.3496813085,6294.9014,10.897886
2459079.351070178,6283.029,10.900457
2459079.352459048,6271.5205,10.88522
2459079.353847918,6276.1265,10.89304
2459079.355236788,6296.848,10.900112
2459079.356625657,6282.623,10.895405
2459079.3580145272,6279.2007,10.890535
2459079.359403397,6289.7236,10.89378
2459079.3607922667,6280.4985,10.893769
2459079.3621811364,6280.616,10.892035
2459079.3635700066,6283.747,10.886728
2459079.364958876,6265.2964,10.88858
2459079.366347746,6276.68,10.895964
2459079.367736616,6282.033,10.894637
2459079.3691254854,6294.143,10.896951
2459079.370514355,6300.0137,10.909727
2459079.371903225,6281.4,10.901612
2459079.3732920946,6273.4775,10.888979
2459079.3746809643,6271.0537,10.882113
2459079.376069834,6299.8667,10.913844
2459079.377458704,6261.41,10.886069
2459079.378847574,6297.658,10.9004755
2459079.380236443,6280.205,10.895442
2459079.381625313,6272.954,10.895445
2459079.383014183,6273.9546,10.886039
2459079.3844030527,6283.8174,10.898619
2459079.3857919225,6286.5664,10.89618
2459079.387180792,6297.521,10.910076
2459079.388569662,6293.4673,10.905702
2459079.389958532,6266.998,10.88422
2459079.3913474013,6276.968,10.890371
2459079.392736271,6289.519,10.896467
2459079.3941251407,6286.796,10.904111
2459079.3955140105,6296.198,10.911659
2459079.39690288,6274.148,10.884806
2459079.39829175,6303.4365,10.896989
2459079.39968062,6288.88,10.898141
2459079.4010694893,6281.2183,10.893392
2459079.402458359,6273.851,10.899138
2459079.4038472287,6265.3647,10.882891
2459079.4052360984,6271.4307,10.8971615
2459079.406624968,6295.7793,10.902746
2459079.408013838,6293.7627,10.901675
2459079.409402708,6288.3345,10.892362
2459079.4107915773,6290.5093,10.901249
2459079.412180447,6288.2144,10.895965
2459079.4135693167,6283.0034,10.895887
2459079.4149581864,6262.8447,10.89502
2459079.416347056,6295.51,10.902135
2459079.417735926,6273.79,10.887423
2459079.419124796,6282.5674,10.900701
2459079.4205136653,6256.692,10.881566
2459079.421902535,6297.9106,10.900152
2459079.4232914047,6277.499,10.886916
2459079.4246802744,6290.9585,10.899213
2459079.426069144,6284.3027,10.898874
2459079.427458014,6278.2905,10.891517
2459079.428846884,6294.8125,10.904776
2459079.4302357533,6275.466,10.885204
2459079.431624623,6273.987,10.8865385
2459079.4330134927,6274.02,10.892179
2459079.4344023624,6283.3228,10.905285
2459079.435791232,6272.015,10.88325
2459079.4371801014,6293.4297,10.905168
2459079.438568971,6279.889,10.898471
2459079.439957841,6282.2563,10.892434
2459079.4413467105,6268.329,10.884876
2459079.4427355803,6293.359,10.897319
2459079.44412445,6289.7,10.893211
2459079.44551332,6271.075,10.8930235
