Time,Flux,Flux err
2459036.3536308557,6208.1953,10.941329
2459036.3550197766,6218.063,10.937759
2459036.356408697,6231.7046,10.942167
2459036.357797618,6205.9146,10.932859
2459036.3591865385,6206.3315,10.941277
2459036.360575459,6211.1475,10.930893
2459036.36196438,6228.595,10.953522
2459036.3633533004,6210.824,10.93664
2459036.364742221,6219.0356,10.931277
2459036.3661311413,6240.4165,10.956466
2459036.3675200623,6243.8965,10.953611
2459036.3689089827,6212.1304,10.938796
2459036.370297903,6204.992,10.927229
2459036.371686824,6228.339,10.955408
2459036.3730757446,6213.0366,10.939379
2459036.374464665,6217.7046,10.934368
2459036.3758535855,6223.0493,10.938555
2459036.377242506,6232.5625,10.948284
2459036.378631427,6222.7505,10.944627
2459036.3800203474,6198.6084,10.92741
2459036.381409268,6210.1567,10.932818
2459036.3827981884,6210.643,10.938088
2459036.3841871093,6224.487,10.943523
2459036.38557603,6211.2124,10.924987
2459036.3869649502,6232.545,10.947819
2459036.3883538707,6224.2695,10.949282
2459036.389742791,6236.387,10.949895
2459036.391131712,6210.1577,10.939185
2459036.3925206326,6236.2715,10.944965
2459036.393909553,6217.2744,10.934967
2459036.3952984735,6221.446,10.944914
2459036.396687394,6217.2954,10.943962
2459036.3980763145,6222.201,10.947115
2459036.399465235,6213.922,10.93694
2459036.4008541554,6215.379,10.941964
2459036.4022430764,6224.4937,10.949062
2459036.4036319964,6200.0054,10.944228
2459036.4050209173,6206.6987,10.939571
2459036.406409838,6214.184,10.948325
2459036.4077987582,6221.186,10.946898
2459036.4091876787,6227.837,10.949767
2459036.410576599,6225.6006,10.946312
2459036.4119655197,6227.857,10.946922
2459036.41335444,6221.141,10.946596
2459036.4147433606,6222.4175,10.955481
2459036.416132281,6228.1006,10.953255
2459036.4175212015,6215.8975,10.941525
2459036.418910122,6226.6074,10.935478
2459036.4202990425,6222.2983,10.936896
2459036.421687963,6213.354,10.937315
2459036.4230768834,6224.24,10.942477
2459036.424465804,6222.23,10.94077
2459036.4258547244,6220.714,10.948329
2459036.427243645,6220.193,10.938136
2459036.4286325653,6205.4473,10.93457
2459036.430021486,6216.8574,10.938612
2459036.4314104063,6213.0044,10.939471
2459036.4327993263,6211.09,10.942845
2459036.434188247,6214.083,10.943005
2459036.4355771677,6219.666,10.943394
2459036.4369660877,6226.35,10.946564
2459036.438355008,6210.969,10.955919
2459036.4397439286,6221.7334,10.950347
2459036.441132849,6208.7593,10.9576
2459036.4425217696,6218.219,10.947785
2459036.44391069,6224.301,10.943467
2459036.4452996105,6219.4307,10.937057
2459036.446688531,6228.816,10.946018
2459036.448077451,6213.4653,10.937789
2459036.4494663714,6219.298,10.951541
2459036.450855292,6240.109,10.960636
2459036.4522442124,6207.341,10.936544
2459036.453633133,6230.0425,10.951791
2459036.455022053,6230.971,10.938132
2459036.4564109733,6224.8447,10.943286
2459036.457799894,6215.551,10.938795
2459036.4591888143,6214.342,10.932427
2459036.4605777347,6236.18,10.951983
2459036.4619666548,6220.748,10.951922
2459036.463355575,6233.2397,10.944127
2459036.4647444957,6227.1846,10.934921
2459036.4661334157,6215.838,10.939455
2459036.467522336,6198.2646,10.940575
2459036.4689112566,6209.0654,10.937151
2459036.470300177,6217.134,10.94868
2459036.471689097,6219.4575,10.9466305
2459036.4730780176,6226.024,10.950528
2459036.474466938,6234.6113,10.954561
2459036.4758558585,6221.03,10.942344
2459036.4772447785,6214.079,10.945691
2459036.478633699,6207.8037,10.929535
2459036.480022619,6208.34,10.938275
2459036.4814115395,6225.5938,10.94613
2459036.48280046,6202.568,10.93404
2459036.48418938,6207.993,10.932049
2459036.4855783004,6224.005,10.941001
2459036.486967221,6218.2812,10.940895
2459036.488356141,6226.8457,10.939902
2459036.4897450614,6216.595,10.942425
2459036.4911339814,6215.8433,10.943195
2459036.492522902,6232.4106,10.942896
2459036.4939118223,6212.3174,10.944749
2459036.4953007423,6223.598,10.958926
2459036.496689663,6216.505,10.938
2459036.4980785833,6225.874,10.938401
2459036.4994675033,6205.6294,10.926553
2459036.5008564238,6225.114,10.935378
2459036.5022453438,6226.0566,10.951108
2459036.503634264,6213.013,10.928571
2459036.505023184,6210.5273,10.941206
2459036.5064121047,6240.678,10.961184
2459036.5078010247,6216.7324,10.939383
2459036.509189945,6214.1646,10.944694
2459036.510578865,6209.6807,10.929494
2459036.5119677857,6237.002,10.946715
2459036.5133567057,6224.5312,10.945471
2459036.514745626,6214.523,10.939438
2459036.516134546,6230.747,10.947063
2459036.5175234666,6204.9395,10.932315
2459036.5189123866,6211.01,10.941747
2459036.5203013066,6221.7334,10.94333
2459036.521690227,6226.739,10.936766
2459036.5230791476,6223.886,10.939273
2459036.5244680676,6206.595,10.930956
2459036.5258569876,6239.1895,10.9494915
2459036.527245908,6234.638,10.94873
2459036.528634828,6235.1074,10.937611
2459036.5300237485,6211.944,10.940984
2459036.5314126685,6218.6455,10.946896
2459036.5328015885,6215.0825,10.93134
2459036.534190509,6221.0386,10.949529
2459036.535579429,6223.146,10.934668
2459036.5369683495,6222.828,10.944348
2459036.5383572695,6213.366,10.940354
2459036.5397461895,6230.727,10.937358
2459036.54113511,6240.0405,10.94991
2459036.54252403,6243.2246,10.955718
2459036.54391295,6208.859,10.946121
2459036.5453018704,6209.6123,10.929327
2459036.5466907904,6220.8516,10.935923
2459036.5480797105,6243.9297,10.954162
2459036.549468631,6219.5845,10.952244
2459036.550857551,6215.947,10.941537
2459036.552246471,6210.915,10.94123
2459036.553635391,6222.858,10.9468155
2459036.5550243114,6213.0103,10.940477
2459036.5564132314,6231.3228,10.937179
2459036.5578021514,6230.0176,10.938115
2459036.559191072,6218.9688,10.954956
2459036.560579992,6223.7603,10.948778
2459036.561968912,6241.2393,10.9501915
2459036.5633578324,6232.792,10.940557
2459036.5647467524,6201.458,10.933985
2459036.5661356724,6204.796,10.933635
2459036.5675245924,6217.2104,10.932742
2459036.5689135124,6227.805,10.940826
2459036.570302433,6209.2573,10.933842
2459036.571691353,6228.861,10.940312
2459036.573080273,6235.2095,10.944596
2459036.574469193,6220.9893,10.94188
2459036.575858113,6205.405,10.934903
2459036.5772470334,6230.838,10.943196
2459036.5786359534,6216.587,10.950227
2459036.5800248734,6213.281,10.940415
2459036.5814137934,6224.566,10.956832
2459036.5828027134,6214.8364,10.936825
2459036.5841916334,6216.743,10.946004
2459036.585580554,6214.938,10.94376
2459036.586969474,6213.8633,10.940689
2459036.588358394,6224.1177,10.937767
2459036.589747314,6215.816,10.955969
2459036.591136234,6221.85,10.943103
2459036.592525154,6213.291,10.944989
2459036.593914074,6225.4414,10.954151
2459036.595302994,6224.0293,10.944307
2459036.5966919144,6217.0522,10.9477
2459036.598080834,6218.7305,10.9427395
2459036.5994697544,6232.854,10.947976
2459036.6008586744,6219.4824,10.940878
2459036.6022475944,6217.762,10.935741
2459036.6036365144,6220.148,10.932859
2459036.6050254344,6229.7925,10.93918
2459036.6064143544,6218.6304,10.936722
2459036.6078032744,6217.459,10.933962
2459036.6091921944,6221.0537,10.942138
2459036.6105811144,6227.6,10.94226
2459036.6119700344,6202.0815,10.930558
2459036.6133589544,6223.544,10.940023
2459036.6147478744,6211.5234,10.936905
2459036.6161367944,6209.5337,10.935297
2459036.6175257144,6221.066,10.944869
2459036.6189146345,6211.294,10.94211
2459036.6203035545,6231.6694,10.952167
2459036.6216924745,6217.6616,10.937677
2459036.6230813945,6207.293,10.935664
2459036.6244703145,6224.894,10.944762
2459036.6258592345,6213.499,10.939974
2459036.6272481545,6210.9844,10.936581
2459036.6286370745,6216.3545,10.951448
2459036.6300259945,6243.3047,10.947114
2459036.631414914,6209.0166,10.932591
2459036.6328038345,6208.729,10.939945
2459036.634192754,6221.205,10.9461355
2459036.635581674,6218.869,10.950134
2459036.636970594,6218.831,10.941773
2459036.638359514,6227.4873,10.941529
2459036.639748434,6225.869,10.944866
2459036.641137354,6214.1587,10.931074
2459036.642526274,6220.756,10.949594
2459036.643915194,6214.5537,10.936542
2459036.6453041136,6202.603,10.930486
2459036.6466930336,6224.34,10.949129
2459036.6480819536,6241.799,10.948545
2459036.6494708736,6219.7935,10.938597
2459036.6508597936,6221.5903,10.941482
2459036.6522487137,6229.629,10.945943
2459036.653637633,6230.162,10.9514
2459036.655026553,6210.748,10.9359865
2459036.656415473,6224.6875,10.951932
2459036.657804393,6212.3955,10.939999
2459036.659193313,6226.7373,10.947138
2459036.6605822328,6222.3477,10.93593
2459036.6619711528,6203.281,10.938044
2459036.6633600728,6225.4453,10.940441
2459036.664748993,6229.189,10.950285
2459036.666137913,6223.164,10.938295
2459036.6675268323,6218.096,10.94768
2459036.6689157523,6235.735,10.940232
2459036.6703046723,6212.456,10.938429
2459036.6716935923,6203.194,10.93647
2459036.673082512,6220.3237,10.942329
2459036.674471432,6223.5913,10.942329
2459036.675860352,6224.259,10.940919
2459036.677249272,6206.197,10.940345
2459036.6786381914,6226.7427,10.941844
2459036.6800271114,6216.778,10.9333
2459036.6814160314,6236.467,10.945323
2459036.682804951,6215.2456,10.939151
2459036.684193871,6230.876,10.9473095
2459036.685582791,6225.189,10.949645
2459036.6869717105,6235.7876,10.948699
2459036.6883606305,6216.433,10.939487
2459036.6897495505,6230.2183,10.939512
2459036.69113847,6215.7827,10.933263
2459036.69252739,6220.8965,10.938926
2459036.69391631,6205.256,10.928588
2459036.6953052296,6212.9907,10.936793
2459036.6966941496,6208.123,10.935431
2459036.6980830696,6218.448,10.942915
2459036.699471989,6227.09,10.942812
2459036.700860909,6212.013,10.940208
2459036.702249829,6216.249,10.945762
2459036.7036387487,6204.866,10.931185
2459036.7050276687,6235.61,10.942423
2459036.7064165883,6213.691,10.934782
2459036.7078055083,6208.258,10.9415655
2459036.709194428,6235.0977,10.959483
2459036.710583348,6211.5503,10.937796
2459036.7119722674,6223.724,10.939025
2459036.7133611874,6214.35,10.938256
2459036.714750107,6216.7437,10.940179
2459036.716139027,6223.4277,10.94584
2459036.717527947,6229.5146,10.947639
2459036.7189168665,6216.0254,10.939411
2459036.7203057865,6227.5747,10.935473
2459036.7216947065,6227.239,10.936396
2459036.723083626,6207.214,10.930149
2459036.724472546,6236.9204,10.945584
2459036.7258614656,6212.754,10.932311
2459036.727250385,6221.611,10.931989
2459036.728639305,6210.229,10.942314
2459036.7300282246,6197.0547,10.928055
2459036.7314171446,6242.039,10.960411
2459036.7328060647,6215.771,10.948963
2459036.734194984,6233.5166,10.942703
2459036.7355839037,6217.171,10.93773
2459036.7369728237,6202.4634,10.935044
2459036.7383617433,6213.929,10.9387665
2459036.7397506633,6239.488,10.937747
2459036.741139583,6226.4473,10.935165
2459036.742528503,6221.832,10.941788
2459036.7439174224,6211.8345,10.931577
2459036.745306342,6228.7827,10.941843
2459036.746695262,6225.114,10.938004
2459036.7480841815,6231.3887,10.951093
2459036.7494731015,6214.0874,10.935383
2459036.750862021,6226.2236,10.947129
2459036.7522509405,6209.9116,10.929593
2459036.7536398605,6214.1826,10.930237
2459036.7550287805,6234.8438,10.941442
2459036.7564177,6213.111,10.936814
2459036.7578066196,6226.43,10.951715
2459036.759195539,6217.924,10.935686
2459036.760584459,6218.9395,10.930882
2459036.7619733787,6206.661,10.937507
2459036.7633622983,6216.26,10.942183
2459036.7647512183,6216.9087,10.9300785
2459036.766140138,6216.0728,10.933712
2459036.7675290573,6201.107,10.944329
2459036.7689179773,6237.775,10.943574
2459036.770306897,6228.2944,10.946456
2459036.771695817,6214.442,10.934745
2459036.7730847364,6226.9736,10.960622
2459036.774473656,6219.9717,10.940112
2459036.7758625755,6216.484,10.9302
2459036.777251495,6208.452,10.928436
2459036.778640415,6212.405,10.933048
2459036.7800293346,6238.877,10.942474
2459036.781418254,6226.4585,10.945678
2459036.782807174,6231.5425,10.936127
2459036.7841960937,6220.3203,10.939523
2459036.785585013,6214.7544,10.933631
2459036.786973933,6214.753,10.932042
2459036.7883628528,6235.2373,10.946762
2459036.7897517723,6220.639,10.9473505
2459036.7911406923,6207.7373,10.932601
2459036.7925296114,6212.496,10.937496
2459036.7939185314,6205.4814,10.932436
2459036.795307451,6207.501,10.94086
2459036.7966963705,6217.6367,10.940577
2459036.7980852905,6214.485,10.939122
2459036.7994742095,6240.2495,10.963015
2459036.8008631296,6223.567,10.938599
2459036.802252049,6208.159,10.943108
2459036.8036409686,6226.6587,10.949091
2459036.805029888,6219.5923,10.932046
2459036.806418808,6225.867,10.942319
2459036.8078077277,6215.8774,10.938701
2459036.8091966473,6217.1357,10.9343
2459036.810585567,6223.596,10.938506
2459036.8119744863,6217.768,10.939912
2459036.8133634063,6220.6543,10.942199
2459036.8147523254,6215.045,10.938211
2459036.8161412454,6227.73,10.944364
2459036.817530165,6217.5615,10.939762
2459036.8189190845,6220.309,10.939252
2459036.820308004,6222.598,10.9445715
2459036.8216969236,6216.007,10.936522
2459036.823085843,6211.2017,10.939894
2459036.824474763,6207.379,10.921779
2459036.825863682,6227.3457,10.938607
2459036.827252602,6235.2812,10.938949
2459036.8286415213,6226.5435,10.941478
2459036.8300304413,6214.3115,10.936818
2459036.831419361,6223.7754,10.939294
2459036.8328082804,6226.183,10.943011
2459036.8341972,6221.933,10.938799
2459036.8355861194,6239.6763,10.944786
2459036.836975039,6234.4263,10.945256
2459036.8383639585,6235.6206,10.938164
2459036.839752878,6212.144,10.932515
2459036.8411417976,6228.142,10.932501
2459036.842530717,6236.5713,10.946823
2459036.8439196367,6222.6777,10.937511
2459036.845308556,6221.2827,10.947747
2459036.846697476,6212.472,10.937548
2459036.8480863953,6235.9526,10.958341
2459036.849475315,6226.596,10.944509
2459036.8508642344,6227.187,10.94809
2459036.852253154,6228.3184,10.954073
2459036.8536420735,6232.672,10.935053
2459036.855030993,6228.534,10.937093
2459036.8564199125,6234.079,10.9518585
2459036.857808832,6209.7446,10.927368
2459036.8591977516,6226.8267,10.936664
2459036.860586671,6214.0015,10.9392
2459036.8619755907,6234.197,10.938474
2459036.8633645102,6219.015,10.943548
2459036.86475343,6228.917,10.94431
2459036.8661423493,6233.432,10.948999
2459036.867531269,6220.976,10.938053
2459036.8689201884,6218.218,10.937011
2459036.870309108,6217.192,10.943152
2459036.8716980275,6218.2817,10.93931
2459036.8730869466,6200.29,10.921994
2459036.874475866,6221.5874,10.939819
2459036.875864786,6219.2427,10.9334755
2459036.877253705,6225.3965,10.937518
2459036.8786426247,6202.3306,10.933204
2459036.8800315442,6232.8774,10.950748
2459036.881420464,6239.9097,10.94876
2459036.8828093833,6223.179,10.931718
2459036.8841983024,6228.774,10.947493
2459036.8855872224,6221.5605,10.939266
2459036.886976142,6220.0264,10.949652
2459036.888365061,6204.769,10.943245
2459036.8897539806,6213.8525,10.931753
2459036.8911429,6220.8164,10.93853
2459036.8925318196,6215.0396,10.935366
2459036.893920739,6233.722,10.93843
2459036.8953096583,6223.8813,10.937659
2459036.896698578,6224.8604,10.946945
2459036.8980874973,6219.765,10.937778
2459036.899476417,6232.49,10.94067
2459036.9008653364,6227.4844,10.941218
2459036.9022542555,6215.955,10.933307
2459036.903643175,6237.235,10.948304
2459036.9050320946,6216.3525,10.936453
2459036.906421014,6224.6777,10.942812
2459036.9078099336,6233.6665,10.949703
2459036.909198853,6224.3984,10.939579
2459036.9105877723,6223.0464,10.940734
2459036.911976692,6208.234,10.930452
2459036.9133656113,6223.792,10.940484
2459036.9147545304,6216.689,10.942623
2459036.91614345,6220.887,10.937511
2459036.9175323695,6223.6763,10.93523
2459036.918921289,6207.1064,10.931581
2459036.920310208,6224.939,10.935608
2459036.9216991276,6218.7344,10.928393
2459036.923088047,6228.946,10.946106
2459036.9244769663,6220.3164,10.938422
2459036.925865886,6243.081,10.949615
2459036.9272548053,6223.5435,10.930979
2459036.928643725,6234.9307,10.939072
2459036.930032644,6223.15,10.938168
2459036.9314215635,6227.0503,10.936632
2459036.932810483,6209.316,10.943595
2459036.9341994026,6237.459,10.953685
2459036.9355883216,6220.9404,10.934705
2459036.936977241,6218.507,10.937767
2459036.9383661607,6227.126,10.949879
2459036.93975508,6227.0464,10.941437
2459036.9411439993,6216.8345,10.948517
2459036.9425329184,6203.2583,10.93046
2459036.943921838,6230.887,10.937056
2459036.9453107575,6233.555,10.953048
2459036.9466996766,6232.2324,10.948685
2459036.948088596,6234.3843,10.943046
2459036.9494775156,6220.31,10.941623
2459036.9508664347,6226.9385,10.935026
2459036.9522553543,6226.424,10.932918
2459036.9536442733,6207.117,10.928193
2459036.955033193,6212.7275,10.936548
2459036.9564221124,6218.111,10.940526
2459036.9578110315,6221.0845,10.934742
2459036.959199951,6230.913,10.94445
2459036.9605888706,6213.028,10.937121
2459036.9619777896,6225.0107,10.946324
2459036.963366709,6217.1494,10.929949
2459036.9647556283,6220.274,10.935978
2459036.966144548,6233.235,10.953576
2459036.967533467,6198.8286,10.929142
2459036.9689223864,6223.5947,10.944953
2459036.9703113055,6225.3154,10.945455
2459036.971700225,6220.593,10.946652
2459036.973089144,6240.0635,10.949184
2459036.9744780636,6220.0127,10.933453
2459036.9758669827,6202.8193,10.933999
2459036.9772559023,6227.572,10.939978
2459036.978644822,6200.0386,10.925175
2459036.980033741,6205.08,10.928574
2459036.9814226604,6210.335,10.933556
2459036.9828115795,6215.824,10.934438
2459036.9842004986,6215.239,10.947392
2459036.985589418,6247.7583,10.946589
2459036.986978337,6237.13,10.951608
2459036.9883672567,6216.856,10.943583
2459036.9897561762,6223.3555,10.936305
2459036.9911450953,6235.621,10.940912
2459036.9925340144,6224.8696,10.938082
2459036.993922934,6211.888,10.940308
2459036.995311853,6225.1533,10.944252
2459036.9967007725,6236.747,10.946966
2459036.9980896916,6211.683,10.931626
2459036.999478611,6224.905,10.9508
2459037.0008675302,6219.336,10.939554
2459037.0022564493,6216.575,10.935545
2459037.003645369,6231.8735,10.941263
2459037.005034288,6210.2646,10.928288
2459037.0064232075,6225.413,10.944078
2459037.0078121265,6200.1665,10.929718
2459037.0092010456,6219.2773,10.936121
2459037.010589965,6224.1377,10.943334
2459037.0119788847,6208.9033,10.934389
2459037.013367804,6210.533,10.925624
2459037.014756723,6237.529,10.938464
2459037.016145642,6220.7715,10.938126
2459037.0175345615,6202.23,10.924224
2459037.0189234805,6229.3916,10.928698
2459037.0203124,6222.8853,10.94458
2459037.021701319,6211.4917,10.932681
2459037.023090238,6226.9395,10.943632
2459037.0244791578,6215.6646,10.933016
2459037.025868077,6205.293,10.930549
2459037.027256996,6238.4175,10.945425
2459037.0286459154,6211.1494,10.937933
2459037.0300348345,6228.0283,10.9365225
2459037.0314237536,6220.5815,10.93977
2459037.032812673,6213.2437,10.928519
2459037.034201592,6230.3506,10.935812
2459037.0355905113,6236.5493,10.947366
2459037.036979431,6222.962,10.938786
2459037.03836835,6213.459,10.931085
2459037.039757269,6225.5864,10.931344
2459037.0411461885,6220.802,10.935534
2459037.0425351076,6220.6753,10.937215
2459037.0439240267,6219.806,10.935794
2459037.0453129457,6221.1797,10.938122
2459037.0467018653,6208.872,10.931892
2459037.0480907843,6239.39,10.946266
2459037.0494797034,6205.7686,10.935273
2459037.050868623,6229.841,10.948151
2459037.052257542,6225.813,10.945067
2459037.053646461,6216.9717,10.928207
2459037.05503538,6214.2563,10.943466
2459037.0564242993,6230.412,10.936837
2459037.057813219,6220.529,10.93844
2459037.059202138,6236.47,10.950744
2459037.060591057,6232.1543,10.944048
2459037.061979976,6226.817,10.944785
2459037.0633688956,6245.988,10.945986
2459037.0647578146,6238.4155,10.9392
2459037.0661467337,6237.2,10.940883
2459037.067535653,6232.2896,10.937888
2459037.068924572,6236.1675,10.9463625
2459037.0703134914,6220.842,10.944362
2459037.0717024105,6229.297,10.947877
2459037.0730913295,6236.028,10.952738
2459037.0744802486,6230.833,10.945553
2459037.0758691677,6209.2725,10.933115
2459037.077258087,6228.26,10.936648
2459037.078647006,6215.985,10.927649
2459037.0800359254,6215.149,10.939945
2459037.0814248445,6228.177,10.945867
2459037.0828137635,6214.8687,10.9304085
2459037.0842026826,6228.299,10.958921
2459037.0855916017,6221.1406,10.944603
2459037.0869805207,6222.6196,10.934079
2459037.0883694403,6242.7754,10.950566
2459037.0897583594,6206.529,10.942059
2459037.0911472784,6209.593,10.935556
2459037.0925361975,6221.3516,10.940007
2459037.0939251166,6224.609,10.943322
2459037.0953140357,6196.7666,10.935411
2459037.0967029547,6226.8887,10.945726
2459037.098091874,6203.489,10.937269
2459037.0994807933,6215.5073,10.941495
2459037.100869712,6229.6553,10.937774
2459037.1022586315,6218.6235,10.939223
2459037.1036475506,6234.282,10.938551
2459037.1050364696,6227.2817,10.94321
2459037.1064253887,6233.493,10.941308
2459037.107814308,6215.29,10.934581
2459037.109203227,6240.8633,10.948144
2459037.110592146,6209.8687,10.927886
2459037.111981065,6214.5645,10.935989
2459037.113369984,6229.3174,10.938566
2459037.114758903,6226.3286,10.946054
2459037.1161478222,6217.9897,10.939157
2459037.1175367413,6230.349,10.942956
2459037.1189256604,6224.955,10.9352255
2459037.1203145795,6223.5205,10.943438
2459037.1217034985,6220.1226,10.950103
2459037.1230924176,6226.2266,10.932477
2459037.1244813367,6216.3877,10.940114
2459037.1258702558,6211.825,10.936829
2459037.127259175,6226.7554,10.936438
2459037.128648094,6223.9536,10.9464
2459037.130037013,6225.265,10.937441
2459037.131425932,6232.3237,10.944556
2459037.132814851,6220.7046,10.930351
2459037.13420377,6207.5835,10.928178
2459037.1355926893,6238.3345,10.948004
2459037.1369816083,6231.8853,10.940521
2459037.1383705274,6230.285,10.951292
2459037.1397594465,6204.216,10.930088
2459037.1411483656,6221.638,10.936678
2459037.1425372846,6222.092,10.932816
2459037.1439262037,6206.1133,10.933404
2459037.145315123,6224.6997,10.938281
2459037.146704042,6225.6226,10.947195
2459037.1480929605,6223.2627,10.935448
2459037.1494818795,6228.352,10.939147
2459037.150870799,6217.501,10.938366
2459037.1522597177,6223.1743,10.937601
2459037.153648637,6213.1787,10.9282255
2459037.155037556,6194.4707,10.9259405
2459037.156426475,6217.093,10.940904
2459037.157815394,6217.9043,10.934545
2459037.159204313,6239.129,10.948512
2459037.160593232,6210.769,10.93644
2459037.161982151,6224.367,10.935884
2459037.16337107,6228.982,10.937692
2459037.164759989,6210.524,10.925726
2459037.166148908,6216.4575,10.93356
2459037.167537827,6251.9204,10.949021
2459037.168926746,6211.3174,10.929153
2459037.1703156647,6220.661,10.934675
2459037.171704584,6204.712,10.929913
2459037.173093503,6237.9326,10.943662
2459037.174482422,6213.352,10.935311
2459037.175871341,6217.963,10.932168
2459037.17726026,6220.3105,10.93407
2459037.178649179,6206.605,10.921688
2459037.1800380982,6245.114,10.943799
2459037.181427017,6212.21,10.930227
2459037.182815936,6218.4224,10.938971
2459037.184204855,6224.8955,10.938452
2459037.185593774,6228.4023,10.942423
2459037.186982693,6224.313,10.940222
2459037.1883716118,6220.879,10.936167
2459037.189760531,6231.934,10.94173
2459037.19114945,6225.6245,10.944519
2459037.1925383685,6233.2656,10.946411
2459037.1939272876,6241.4097,10.94609
2459037.1953162067,6193.995,10.924727
2459037.1967051257,6208.2695,10.937716
2459037.198094045,6220.0015,10.92359
2459037.1994829634,6197.9917,10.923957
2459037.2008718825,6221.3022,10.945255
2459037.2022608016,6226.5474,10.9378605
2459037.20364972,6226.2974,10.942865
2459037.2050386393,6221.0166,10.931019
2459037.2064275583,6217.7236,10.941707
2459037.2078164774,6224.4043,10.941203
2459037.2092053965,6218.625,10.940775
2459037.210594315,6234.261,10.93569
2459037.211983234,6230.683,10.933733
2459037.213372153,6209.0093,10.929606
2459037.214761072,6226.07,10.938214
2459037.216149991,6226.83,10.936884
2459037.21753891,6229.7134,10.942423
2459037.2189278286,6218.559,10.938066
2459037.2203167477,6251.475,10.953983
2459037.2217056667,6232.8545,10.942063
2459037.2230945854,6229.083,10.937804
2459037.2244835044,6224.734,10.933431
2459037.2258724235,6235.2583,10.94363
2459037.227261342,6232.5674,10.945225
2459037.228650261,6238.325,10.959018
2459037.2300391803,6223.11,10.948036
2459037.231428099,6215.5396,10.935852
2459037.232817018,6220.884,10.934034
2459037.234205937,6219.666,10.947506
2459037.2355948556,6233.0547,10.950681
2459037.2369837747,6222.546,10.9408045
2459037.238372694,6223.897,10.941981
2459037.2397616124,6210.1963,10.932816
2459037.2411505315,6242.5547,10.946214
2459037.24253945,6240.9946,10.949529
2459037.243928369,6238.2827,10.945486
2459037.245317288,6214.091,10.935885
2459037.246706207,6239.412,10.946071
2459037.248095126,6229.652,10.944745
2459037.2494840445,6234.76,10.939552
2459037.2508729636,6235.9375,10.939451
2459037.252261882,6229.0444,10.94163
2459037.2536508013,6245.2285,10.946822
2459037.25503972,6235.0024,10.964802
2459037.256428639,6220.1895,10.937844
2459037.257817558,6213.748,10.93076
2459037.2592064766,6220.35,10.941186
2459037.2605953957,6207.614,10.939857
2459037.2619843143,6199.7295,10.928049
2459037.2633732334,6225.817,10.953578
2459037.2647621525,6219.2544,10.9405
2459037.266151071,6214.3604,10.933229
2459037.26753999,6198.9897,10.930655
2459037.2689289087,6214.319,10.939931
2459037.2703178274,6227.5713,10.942952
2459037.2717067464,6223.764,10.93443
2459037.273095665,6249.744,10.945795
2459037.274484584,6213.996,10.934587
2459037.275873503,6239.9365,10.953858
2459037.277262422,6213.4307,10.931379
2459037.278651341,6228.23,10.937641
2459037.2800402595,6227.7188,10.935918
2459037.281429178,6207.3896,10.92884
2459037.282818097,6219.6113,10.937106
2459037.2842070158,6217.091,10.925133
2459037.285595935,6220.759,10.940188
2459037.286984854,6233.01,10.941533
2459037.2883737725,6236.5176,10.953307
2459037.289762691,6219.1123,10.937949
2459037.29115161,6243.6836,10.947913
2459037.292540529,6217.379,10.931358
2459037.293929448,6225.165,10.940574
2459037.2953183665,6247.6772,10.940463
2459037.2967072856,6226.4272,10.943666
