Time,Flux,Flux_err
2459042.857925046,6208.0015,11.258705
2459042.859313958,6219.004,11.265045
2459042.860702871,6229.7803,11.275157
2459042.862091783,6231.15,11.264976
2459042.8634806955,6231.223,11.287572
2459042.8648696085,6234.5776,11.270524
2459042.8662585206,6244.27,11.2777605
2459042.867647433,6230.6,11.268334
2459042.869036346,6223.561,11.260018
2459042.8704252583,6225.9404,11.265975
2459042.871814172,6219.5024,11.262397
2459042.8732030834,6224.573,11.264173
2459042.874591996,6229.2153,11.269479
2459042.875980909,6248.17,11.272861
2459042.877369821,6221.757,11.272667
2459042.8787587336,6228.58,11.269034
2459042.880147646,6224.742,11.270461
2459042.8815365587,6237.0034,11.281523
2459042.8829254718,6241.692,11.274465
2459042.884314384,6230.397,11.266668
2459042.8857032964,6219.6426,11.267172
2459042.887092209,6227.0474,11.262442
2459042.888481121,6226.143,11.270405
2459042.889870034,6229.136,11.273179
2459042.8912589466,6230.6606,11.280981
2459042.892647859,6244.4946,11.278168
2459042.894036772,6216.9385,11.263786
2459042.8954256843,6229.385,11.2740965
2459042.896814597,6216.3364,11.257252
2459042.8982035094,6241.5312,11.274418
2459042.899592422,6236.5815,11.265931
2459042.9009813345,6225.73,11.261493
2459042.902370247,6229.373,11.266253
2459042.903759159,6229.208,11.276274
2459042.905148072,6236.706,11.269593
2459042.9065369843,6220.8076,11.26817
2459042.907925897,6246.2583,11.282178
2459042.9093148094,6230.0176,11.271849
2459042.910703722,6231.3613,11.267308
2459042.9120926345,6231.056,11.275604
2459042.913481547,6241.074,11.275164
2459042.91487046,6224.8384,11.2747755
2459042.916259372,6241.0703,11.273872
2459042.917648284,6223.8174,11.271089
2459042.919037197,6225.5215,11.265823
2459042.92042611,6254.792,11.276878
2459042.921815022,6231.3594,11.269077
2459042.9232039344,6237.1934,11.263189
2459042.924592847,6234.145,11.279433
2459042.92598176,6230.307,11.265732
2459042.927370672,6230.915,11.275112
2459042.928759584,6226.088,11.264545
2459042.930148497,6235.0825,11.262239
2459042.93153741,6211.7456,11.255688
2459042.932926322,6225.328,11.263372
2459042.9343152344,6227.9087,11.258677
2459042.935704147,6234.2656,11.263419
2459042.9370930595,6221.4785,11.26037
2459042.938481972,6216.3735,11.24484
2459042.939870884,6240.284,11.274022
2459042.9412597967,6224.445,11.263435
2459042.9426487093,6222.6562,11.26338
2459042.944037622,6227.429,11.258801
2459042.9454265344,6218.852,11.259672
2459042.946815447,6220.536,11.259654
