Time,Flux,Flux_err
2458326.420914135,1.0004069441190426,0.0018878684215543908
2458326.422303031,1.0004608389208267,0.0018883297398051679
2458326.4236919275,0.9968467767646197,0.0018866067098535259
2458326.425080824,1.0005749127567158,0.0018885973232455877
2458326.4264697195,1.0012637793189043,0.001890429869144366
2458326.427858616,0.998854863197955,0.0018889356128211747
2458326.429247512,0.998689227280552,0.001888008655389138
2458326.4306364083,0.9992582854676376,0.0018882992576046737
2458326.4320253045,1.00120706626134,0.001889754389866406
2458326.4334142003,1.003050599410606,0.001888847151589844
2458326.4348030966,1.0032613495718543,0.0018902425764485465
2458326.436191993,1.0015957105404423,0.0018883671354944338
2458326.437580889,1.0001370464452957,0.0018904385110053309
2458326.4389697853,1.0021017165252537,0.00189103008566956
2458326.440358681,1.0012938050052793,0.0018888883968353578
2458326.4417475774,0.998734795564432,0.0018887772310784013
2458326.4431364737,1.0015233956234906,0.001888760261605961
2458326.44452537,0.9983174926280812,0.0018885787825257
2458326.445914266,1.0003787041258092,0.0018898991017563809
2458326.447303162,1.0011673568249395,0.0018888036280355304
2458326.448692058,0.9982379140602714,0.0018897242219154016
2458326.4500809545,1.0015022289712874,0.001887811385272023
2458326.4514698507,0.9986564127281262,0.0018884543397278063
2458326.452858747,0.9972823784795686,0.0018885492430736745
2458326.454247643,1.0022226637231395,0.0018893995236302413
2458326.455636539,1.001260866687397,0.0018894717224504838
2458326.457025435,0.9979164245309512,0.0018901008499287236
2458326.458414331,0.9989834583575279,0.0018901805121743446
2458326.459803228,0.9991752075908032,0.0018891067216682783
2458326.461192124,1.0002274921361565,0.0018889224143426103
2458326.46258102,0.9974721672500855,0.0018904718214512318
2458326.463969916,0.9992524783203828,0.0018886361330575571
2458326.465358812,1.0004280107575705,0.001890972892262447
2458326.466747708,1.000894276606823,0.0018897218650442296
2458326.4681366044,1.0008359917179055,0.001891100320430492
2458326.4695255007,1.0005411971730138,0.001890701852077641
2458326.4709143965,0.9994078380872088,0.0018895903516328192
2458326.4723032927,0.9987311408698875,0.001890030222355929
2458326.473692189,1.0044928131309783,0.0018910394345918761
2458326.475081085,0.9972742633205467,0.0018894269418982116
2458326.476469981,0.9993289119217836,0.0018901883684115854
2458326.4778588773,0.9991121125846959,0.0018894047873091926
2458326.479247773,1.002616571651138,0.00188966608575982
2458326.48063667,1.0030299729730896,0.0018911930240299328
2458326.482025566,0.999930797996979,0.0018923280931864772
2458326.483414462,0.9979588932997768,0.0018915009885297704
2458326.484803358,0.9976127528473129,0.0018892834870061954
2458326.4861922543,0.9986183510844135,0.0018921431573618295
2458326.4875811506,1.0017080935840859,0.0018920914633207854
2458326.4889700464,0.9973592937743356,0.0018894024304380204
2458326.4903589427,1.0016285136157548,0.0018922647719143166
