Time,Flux,Flux_err
2459059.648381328,6231.275,11.996665
2459059.6497702226,6240.6646,11.993756
2459059.651159117,6251.1587,12.021669
2459059.652548012,6253.501,12.020726
2459059.653936906,6241.7456,12.016669
2459059.6553258006,6262.365,12.016141
2459059.656714695,6269.422,12.020244
2459059.658103589,6212.1113,12.001397
2459059.659492484,6259.652,12.028041
2459059.660881378,6246.642,12.018317
2459059.6622702726,6234.3643,12.014818
2459059.6636591675,6246.007,12.017937
2459059.6650480614,6261.635,12.036967
2459059.6664369563,6243.085,12.031096
2459059.6678258507,6246.2134,12.027007
2459059.669214745,6257.1504,12.035396
2459059.6706036394,6250.3843,12.029336
2459059.671992534,6250.674,12.044304
2459059.673381428,6256.3105,12.038943
2459059.674770323,6250.5176,12.037292
2459059.676159217,6236.119,12.039496
2459059.677548112,6241.004,12.034937
2459059.6789370063,6236.015,12.036878
2459059.6803259007,6245.9585,12.043
2459059.681714795,6238.9507,12.042424
2459059.683103689,6246.445,12.050913
2459059.6844925843,6263.2607,12.049533
2459059.6858814787,6246.448,12.055821
2459059.687270373,6248.462,12.049583
2459059.6886592675,6244.1685,12.051228
2459059.690048162,6246.0527,12.058821
2459059.6914370563,6251.403,12.061514
2459059.6928259507,6250.7285,12.064069
2459059.694214845,6260.389,12.063169
2459059.69560374,6231.511,12.060878
2459059.6969926343,6246.241,12.065394
2459059.6983815287,6244.7593,12.068769
2459059.699770423,6260.9565,12.067076
2459059.701159317,6241.7197,12.068684
2459059.702548212,6234.7407,12.066455
2459059.7039371063,6241.444,12.06859
2459059.7053260007,6243.0615,12.0646515
2459059.706714896,6222.254,12.063298
2459059.708103789,6245.0376,12.068103
2459059.7094926843,6259.583,12.087009
2459059.7108815787,6245.2935,12.08071
2459059.712270473,6238.0664,12.073557
2459059.7136593675,6249.0386,12.081005
2459059.715048262,6239.2466,12.077873
2459059.7164371563,6246.938,12.080188
2459059.7178260507,6235.3384,12.089807
2459059.719214945,6226.7144,12.084139
2459059.72060384,6234.57,12.083577
2459059.7219927344,6235.9956,12.084472
2459059.7233816287,6243.083,12.088366
2459059.724770523,6241.812,12.089646
2459059.726159417,6231.919,12.085924
2459059.727548312,6251.453,12.097372
2459059.7289372063,6243.2627,12.094249
2459059.7303261007,6267.863,12.106435
2459059.731714995,6242.1187,12.09141
2459059.73310389,6250.0366,12.108754
2459059.7344927844,6258.69,12.11766
2459059.7358816788,6237.9985,12.099149
2459059.737270573,6244.5103,12.099994
2459059.7386594675,6261.129,12.104368
2459059.740048362,6236.336,12.093231
2459059.7414372563,6242.7905,12.100543
2459059.7428261507,6250.455,12.107316
2459059.7442150456,6244.619,12.112135
2459059.7456039395,6238.537,12.101757
2459059.7469928344,6245.9624,12.116616
2459059.748381729,6240.2993,12.107241
2459059.749770623,6245.0293,12.112565
2459059.7511595176,6245.3926,12.11256
2459059.752548412,6238.712,12.115389
2459059.7539373063,6237.9336,12.105913
2459059.7553262007,6258.423,12.126355
2459059.756715095,6243.6646,12.123316
2459059.75810399,6237.3354,12.121397
2459059.759492884,6242.19,12.117164
2459059.760881779,6241.8105,12.124008
2459059.762270673,6237.018,12.127015
2459059.763659568,6236.959,12.12562
2459059.765048462,6248.904,12.130859
2459059.7664373564,6247.2275,12.123452
2459059.7678262508,6251.081,12.131899
2459059.769215145,6225.683,12.125744
2459059.7706040395,6239.9634,12.125616
2459059.771992934,6245.146,12.138555
2459059.773381829,6255.877,12.143892
2459059.7747707227,6240.917,12.137231
2459059.7761596176,6249.796,12.133149
2459059.777548512,6233.7554,12.130597
2459059.7789374064,6230.309,12.135311
2459059.7803263008,6241.0513,12.146737
2459059.781715195,6236.7227,12.139245
2459059.7831040896,6250.421,12.151127
2459059.784492984,6258.6846,12.15931
2459059.7858818783,6245.5444,12.157341
2459059.7872707727,6247.3945,12.153802
2459059.788659668,6243.0103,12.158004
2459059.790048562,6247.89,12.166955
2459059.7914374564,6244.9653,12.153581
2459059.792826351,6242.044,12.156786
2459059.794215245,6226.394,12.164046
2459059.79560414,6237.803,12.155888
2459059.796993034,6272.349,12.166306
2459059.7983819284,6255.697,12.164571
2459059.7997708227,6265.422,12.168763
2459059.801159717,6245.929,12.166144
2459059.8025486115,6250.9106,12.166559
2459059.803937506,6240.348,12.158907
2459059.805326401,6255.88,12.177766
2459059.806715295,6247.29,12.172658
2459059.8081041896,6242.866,12.173413
2459059.809493084,6248.318,12.177333
2459059.8108819784,6252.702,12.176151
2459059.8122708728,6238.294,12.16861
2459059.813659767,6236.131,12.180691
2459059.815048661,6232.6963,12.168624
2459059.816437556,6263.799,12.186195
2459059.8178264503,6233.9253,12.175468
2459059.8192153447,6256.209,12.199906
2459059.82060424,6252.255,12.192905
2459059.821993133,6258.4585,12.190649
2459059.8233820284,6274.006,12.204795
2459059.824770923,6258.409,12.197987
2459059.826159817,6245.8867,12.190525
2459059.827548712,6234.6904,12.191712
2459059.828937606,6238.823,12.190535
2459059.8303265003,6248.119,12.197835
2459059.8317153947,6244.5156,12.200907
2459059.833104289,6235.115,12.197501
2459059.8344931835,6245.114,12.191382
2459059.835882078,6242.842,12.198286
2459059.8372709723,6244.668,12.2176895
2459059.838659867,6254.996,12.206658
2459059.8400487616,6236.07,12.211746
2459059.841437656,6248.352,12.212725
2459059.8428265504,6260.7134,12.215338
2459059.8442154448,6255.5137,12.217572
2459059.845604339,6254.1714,12.215985
2459059.846993233,6254.7686,12.209083
2459059.848382128,6239.7153,12.217779
2459059.8497710223,6253.7163,12.221042
2459059.8511599167,6237.105,12.2272005
2459059.852548811,6233.3438,12.213706
2459059.853937705,6257.3125,12.224831
2459059.8553266,6248.9746,12.227402
2459059.8567154943,6228.3335,12.216864
2459059.858104389,6264.024,12.240042
2459059.859493284,6242.9766,12.222794
2459059.860882178,6242.0527,12.230026
2459059.8622710723,6261.7124,12.237289
2459059.8636599667,6244.394,12.239203
2459059.865048861,6226.46,12.222504
2459059.8664377555,6241.9414,12.242856
2459059.86782665,6271.4736,12.248744
2459059.8692155443,6233.135,12.244441
2459059.8706044387,6241.0425,12.245715
2459059.871993333,6230.9595,12.239105
2459059.8733822275,6211.4463,12.23532
2459059.874771122,6215.993,12.229039
2459059.8761600167,6208.7725,12.23599
2459059.8775489107,6193.8975,12.21565
2459059.878937805,6191.325,12.228129
2459059.8803267,6164.5845,12.205931
2459059.8817155943,6161.1104,12.201072
2459059.8831044887,6160.3325,12.212432
2459059.884493383,6184.379,12.22856
2459059.885882277,6166.1333,12.215641
2459059.887271172,6155.889,12.212436
2459059.8886600663,6169.8066,12.223601
2459059.8900489607,6159.296,12.220213
2459059.8914378555,6145.819,12.215257
2459059.892826749,6149.1675,12.216375
2459059.8942156443,6160.141,12.221994
2459059.8956045383,6176.841,12.231781
2459059.896993433,6138.9053,12.21455
2459059.8983823275,6156.76,12.225757
2459059.899771222,6152.6353,12.2292
2459059.9011601163,6147.124,12.223153
2459059.9025490107,6145.334,12.226652
2459059.903937905,6138.6997,12.214302
2459059.9053267995,6145.0635,12.23776
2459059.906715694,6122.6104,12.213445
2459059.9081045883,6146.0635,12.226876
2459059.909493483,6153.225,12.242323
2459059.910882377,6137.7217,12.224876
2459059.912271272,6127.66,12.229535
2459059.913660166,6136.3154,12.227364
2459059.9150490607,6130.0806,12.223331
2459059.916437955,6137.3486,12.231643
2459059.917826849,6140.155,12.23288
2459059.919215744,6138.1675,12.228297
2459059.9206046383,6143.3574,12.246614
2459059.9219935327,6126.4585,12.2372265
2459059.923382427,6159.4185,12.246709
2459059.924771321,6147.8267,12.237782
2459059.926160216,6137.4775,12.238915
2459059.9275491103,6135.4517,12.24154
2459059.9289380047,6142.853,12.241096
2459059.930326899,6151.343,12.246964
2459059.931715794,6131.2363,12.242479
2459059.9331046883,6138.0576,12.239929
2459059.9344935827,6145.4624,12.250375
2459059.935882477,6144.1943,12.251292
2459059.9372713715,6154.769,12.252271
2459059.938660266,6134.6177,12.245782
2459059.9400491603,6149.204,12.245274
2459059.9414380547,6156.7144,12.26099
2459059.942826949,6160.1504,12.263241
2459059.9442158435,6157.969,12.257951
2459059.945604738,6159.6113,12.260363
2459059.946993632,6159.312,12.261441
2459059.948382526,6144.116,12.265814
2459059.949771421,6159.7754,12.268499
2459059.9511603154,6166.6646,12.265749
2459059.9525492103,6172.233,12.26853
2459059.9539381047,6180.9795,12.27924
2459059.955326999,6166.8467,12.278791
2459059.956715893,6201.3564,12.3011055
2459059.958104788,6204.435,12.291695
2459059.9594936823,6214.7446,12.296744
2459059.9608825766,6221.115,12.303312
2459059.962271471,6224.4688,12.30081
2459059.963660365,6208.3965,12.300832
2459059.96504926,6252.589,12.320988
2459059.966438154,6248.0513,12.314025
2459059.967827049,6241.625,12.323557
2459059.969215943,6235.661,12.311147
2459059.970604838,6251.2515,12.31219
2459059.9719937323,6245.5776,12.314114
2459059.9733826267,6266.084,12.324876
2459059.974771521,6253.6772,12.322287
2459059.9761604154,6283.8213,12.333928
2459059.97754931,6256.322,12.314747
2459059.978938204,6260.8027,12.322717
2459059.9803270986,6244.5615,12.320516
2459059.981715993,6246.1357,12.318712
2459059.983104888,6256.191,12.316404
2459059.984493782,6235.4185,12.31427
2459059.9858826767,6243.741,12.318484
2459059.987271571,6258.962,12.325467
2459059.988660465,6246.1147,12.318549
2459059.99004936,6245.3315,12.318577
2459059.9914382542,6229.6416,12.314384
2459059.9928271486,6259.995,12.3229065
2459059.994216043,6254.8926,12.32424
2459059.9956049374,6231.696,12.312327
2459059.996993832,6265.0205,12.3285675
2459059.998382726,6252.5786,12.324863
2459059.999771621,6250.7104,12.331476
2459060.0011605155,6248.6294,12.331191
2459060.00254941,6250.031,12.320201
2459060.0039383043,6248.422,12.32285
2459060.0053271987,6236.03,12.311558
2459060.006716093,6242.7656,12.321036
2459060.0081049874,6233.113,12.321042
2459060.009493882,6249.462,12.320661
2459060.010882776,6265.9487,12.32314
2459060.012271671,6249.9443,12.316942
2459060.013660565,6260.8125,12.331146
2459060.01504946,6238.626,12.312217
2459060.0164383543,6254.756,12.326883
2459060.0178272487,6253.4834,12.321684
2459060.019216143,6244.916,12.3252535
2459060.020605037,6244.111,12.316287
2459060.021993932,6260.04,12.320718
2459060.0233828262,6258.544,12.326379
2459060.0247717206,6239.4434,12.3204155
2459060.026160615,6243.951,12.319577
2459060.0275495094,6248.277,12.312972
2459060.028938404,6243.3745,12.316994
2459060.0303272987,6233.4346,12.321843
2459060.031716193,6244.603,12.3217535
2459060.0331050875,6252.7974,12.313275
2459060.034493982,6252.6665,12.325588
2459060.0358828763,6241.949,12.309026
2459060.03727177,6234.6846,12.315155
2459060.038660665,6253.8335,12.31535
2459060.0400495594,6259.9814,12.319672
2459060.0414384543,6263.9873,12.326564
2459060.042827348,6269.8267,12.324818
2459060.044216243,6251.13,12.321483
2459060.045605137,6268.4385,12.322225
2459060.046994032,6270.4663,12.316351
2459060.0483829263,6245.616,12.319162
2459060.0497718207,6261.5293,12.316114
2459060.051160715,6245.9956,12.311314
2459060.052549609,6242.944,12.300361
2459060.053938504,6247.0205,12.320268
2459060.0553273987,6247.4624,12.326305
2459060.056716293,6277.1484,12.322086
2459060.0581051875,6240.242,12.314973
2459060.059494082,6258.603,12.304194
2459060.0608829763,6249.01,12.313366
2459060.0622718707,6243.1797,12.311812
2459060.063660765,6264.374,12.32258
2459060.0650496595,6246.901,12.309053
2459060.0664385543,6239.515,12.305429
2459060.0678274487,6247.382,12.309791
2459060.069216343,6236.232,12.302131
2459060.070605237,6246.0127,12.304446
2459060.071994132,6246.4004,12.307261
2459060.0733830263,6260.706,12.301086
2459060.0747719207,6253.5522,12.304028
2459060.076160815,6252.2983,12.303546
2459060.077549709,6269.9316,12.317847
2459060.078938604,6260.3516,12.312799
2459060.0803274987,6240.073,12.297059
2459060.081716393,6245.2007,12.308976
2459060.0831052875,6259.195,12.316301
2459060.084494182,6239.028,12.302377
2459060.0858830763,6259.5347,12.297477
2459060.0872719707,6233.025,12.303823
2459060.0886608656,6247.1973,12.303535
2459060.0900497595,6271.7183,12.313125
2459060.0914386543,6233.248,12.29454
2459060.0928275487,6274.823,12.327995
2459060.094216443,6262.5137,12.300409
2459060.095605337,6237.811,12.306398
2459060.096994232,6245.9175,12.296694
2459060.0983831263,6227.581,12.297104
2459060.099772021,6240.8276,12.296949
2459060.101160915,6274.4707,12.309716
2459060.10254981,6233.704,12.299835
2459060.1039387044,6266.8213,12.311742
2459060.1053275988,6225.59,12.299213
2459060.106716493,6264.8613,12.313744
2459060.108105388,6222.427,12.28495
2459060.109494282,6228.37,12.298129
2459060.110883177,6237.026,12.300617
2459060.112272071,6243.3647,12.297554
2459060.1136609656,6241.4873,12.3070755
2459060.11504986,6255.715,12.314562
2459060.1164387544,6254.7183,12.304089
2459060.1178276488,6264.8735,12.307242
2459060.119216544,6228.9883,12.295681
2459060.120605438,6248.938,12.299262
2459060.1219943324,6250.1074,12.309683
2459060.123383227,6241.9062,12.300921
2459060.124772121,6237.701,12.302444
2459060.126161016,6258.55,12.319698
2459060.12754991,6245.197,12.304675
2459060.128938805,6240.233,12.302048
2459060.1303276992,6261.136,12.317914
2459060.1317165936,6250.423,12.297716
2459060.133105488,6238.953,12.311685
2459060.1344943824,6256.83,12.325477
2459060.135883277,6258.4233,12.328354
2459060.137272172,6242.561,12.31018
2459060.138661066,6245.8413,12.312618
2459060.1400499605,6232.488,12.299343
2459060.141438855,6260.224,12.31981
2459060.1428277493,6258.0635,12.320309
2459060.144216644,6247.597,12.310025
2459060.145605538,6246.249,12.317616
2459060.146994433,6248.5317,12.325072
2459060.1483833278,6246.7686,12.313772
2459060.1497722217,6253.988,12.324168
2459060.151161116,6241.6963,12.31652
2459060.1525500105,6233.012,12.317339
2459060.1539389053,6251.963,12.328813
2459060.1553278,6252.4785,12.32304
2459060.156716694,6240.293,12.323624
2459060.1581055885,6257.564,12.328606
2459060.1594944834,6256.045,12.335264
2459060.1608833773,6232.718,12.320576
2459060.162272272,6249.296,12.333786
2459060.1636611666,6219.2007,12.322736
2459060.165050061,6248.9556,12.335176
2459060.166438956,6254.1133,12.336168
2459060.1678278497,6247.9155,12.341086
2459060.1692167446,6265.7407,12.35148
2459060.170605639,6228.48,12.3407
2459060.1719945334,6250.855,12.34422
2459060.173383428,6242.094,12.335419
2459060.174772322,6259.7583,12.3498335
2459060.176161217,6235.791,12.3513155
2459060.1775501114,6257.337,12.350024
2459060.178939006,6230.843,12.355798
2459060.1803279,6225.55,12.335503
2459060.1817167946,6252.2485,12.367362
2459060.183105689,6248.9043,12.364324
2459060.184494584,6259.079,12.375168
2459060.1858834783,6246.6396,12.362319
2459060.1872723727,6226.4917,12.356492
2459060.1886612675,6250.099,12.364933
