Time,Flux,Flux_err
2459040.3467688016,6146.3574,11.038716
2459040.348157717,6137.56,11.038028
2459040.349546632,6161.3906,11.049712
2459040.350935547,6126.9272,11.03856
2459040.352324462,6143.788,11.038612
2459040.3537133774,6153.068,11.050121
2459040.3551022927,6135.053,11.040216
2459040.356491208,6146.9907,11.0434675
2459040.357880123,6159.1265,11.0573
2459040.359269038,6141.0386,11.04637
2459040.360657953,6140.6934,11.050461
2459040.3620468685,6154.972,11.040092
2459040.3634357834,6140.232,11.044088
2459040.364824699,6152.2847,11.043108
2459040.366213614,6172.868,11.059243
2459040.367602529,6202.135,11.079734
2459040.3689914444,6203.773,11.077744
2459040.3703803592,6198.732,11.078045
2459040.3717692746,6201.144,11.075911
2459040.373158189,6215.3193,11.076428
2459040.374547105,6218.4014,11.096728
2459040.37593602,6246.674,11.09671
2459040.377324935,6250.999,11.102215
2459040.37871385,6218.217,11.08691
2459040.3801027653,6236.51,11.092331
2459040.38149168,6235.725,11.087631
2459040.3828805955,6233.858,11.089647
2459040.384269511,6214.4927,11.080366
2459040.3856584257,6233.353,11.100669
2459040.387047341,6226.0103,11.085527
2459040.388436256,6218.4766,11.08232
2459040.389825172,6232.149,11.089876
2459040.391214086,6240.636,11.086548
2459040.3926030016,6230.7197,11.092148
2459040.3939919164,6264.6206,11.105468
2459040.395380832,6244.7764,11.093509
2459040.3967697467,6240.3325,11.0912075
2459040.398158662,6233.5405,11.098214
2459040.399547577,6222.347,11.083095
2459040.4009364923,6206.155,11.078008
2459040.402325407,6243.9053,11.0951605
2459040.4037143225,6230.722,11.088673
2459040.4051032374,6229.2583,11.082937
2459040.4064921527,6228.041,11.093214
2459040.407881068,6234.4336,11.086792
2459040.409269983,6226.116,11.074016
2459040.410658898,6221.1245,11.081429
2459040.412047813,6213.272,11.079769
2459040.413436728,6230.133,11.0865555
2459040.414825643,6232.9624,11.09228
2459040.4162145583,6242.6123,11.093042
2459040.4176034736,6218.792,11.075426
2459040.4189923885,6221.648,11.083161
2459040.4203813034,6225.432,11.084355
2459040.4217702188,6227.7773,11.079247
2459040.4231591336,6230.482,11.085399
2459040.424548049,6223.715,11.086236
2459040.425936964,6226.3257,11.083137
2459040.427325879,6235.3896,11.08025
2459040.428714794,6230.6924,11.0888815
2459040.430103709,6250.62,11.103925
2459040.4314926243,6259.5327,11.102002
2459040.432881539,6232.078,11.088066
2459040.4342704546,6222.1577,11.082095
2459040.435659369,6251.9487,11.093588
2459040.4370482843,6237.0186,11.089374
2459040.4384372,6225.834,11.083356
2459040.4398261146,6234.883,11.085806
2459040.44121503,6252.0747,11.097896
2459040.442603945,6221.85,11.080749
2459040.44399286,6244.6133,11.091764
2459040.445381775,6240.407,11.089643
2459040.44677069,6223.405,11.079172
2459040.4481596053,6235.459,11.104018
2459040.44954852,6248.0625,11.110318
2459040.450937435,6220.716,11.073914
2459040.4523263504,6239.657,11.099458
2459040.4537152653,6234.0815,11.082465
2459040.45510418,6226.633,11.079517
2459040.4564930955,6240.3477,11.083943
2459040.4578820104,6226.754,11.080778
2459040.4592709253,6260.85,11.10094
2459040.4606598406,6228.0093,11.09315
2459040.4620487555,6225.4595,11.0922575
2459040.463437671,6232.969,11.090674
2459040.4648265857,6236.8877,11.093369
2459040.4662155006,6217.4087,11.091741
2459040.467604416,6214.0967,11.078363
2459040.468993331,6242.747,11.101576
2459040.4703822457,6228.298,11.092663
2459040.471771161,6213.249,11.076812
2459040.473160076,6219.831,11.089666
2459040.474548991,6225.3145,11.083114
2459040.475937906,6258.6187,11.102058
2459040.477326821,6232.7593,11.083657
2459040.478715736,6259.622,11.10185
2459040.480104652,6244.1343,11.092315
2459040.481493566,6230.7573,11.1032
2459040.482882481,6241.507,11.091267
2459040.484271396,6236.5117,11.098342
2459040.4856603118,6220.5405,11.092081
2459040.487049226,6225.0186,11.087721
2459040.488438141,6231.8145,11.093677
2459040.4898270564,6234.4844,11.083777
2459040.4912159718,6228.059,11.087167
2459040.492604886,6241.8154,11.088583
2459040.493993801,6236.584,11.092888
2459040.4953827164,6221.3813,11.086395
2459040.4967716318,6233.342,11.089298
2459040.498160546,6238.841,11.105562
2459040.499549461,6220.828,11.084499
2459040.5009383764,6216.0757,11.085095
2459040.5023272918,6222.2637,11.084416
2459040.503716206,6222.613,11.083645
2459040.505105121,6216.14,11.08465
2459040.5064940364,6228.754,11.087214
2459040.5078829518,6230.391,11.096204
2459040.509271866,6218.386,11.090846
2459040.510660781,6236.981,11.093394
2459040.5120496964,6239.252,11.09308
2459040.5134386118,6235.589,11.098961
2459040.514827526,6247.0063,11.096869
2459040.516216441,6232.458,11.088154
2459040.5176053564,6231.8623,11.087517
2459040.5189942718,6220.7964,11.0889435
2459040.520383186,6230.922,11.091398
2459040.521772101,6249.281,11.0990505
2459040.5231610164,6237.6523,11.097256
2459040.5245499318,6219.887,11.096955
2459040.525938846,6248.8438,11.106924
2459040.527327761,6205.8237,11.079665
2459040.528716676,6223.5723,11.089483
2459040.5301055918,6230.692,11.096253
2459040.531494506,6238.532,11.099242
2459040.532883421,6243.227,11.114025
2459040.534272336,6222.446,11.091611
2459040.535661251,6224.966,11.096
2459040.537050166,6224.5366,11.095462
2459040.538439081,6226.606,11.099626
2459040.539827996,6233.5166,11.099906
2459040.541216911,6220.636,11.101502
2459040.5426058257,6240.913,11.100909
2459040.5439947406,6225.983,11.09825
2459040.545383656,6234.3403,11.112269
2459040.546772571,6225.8135,11.096222
2459040.5481614857,6232.331,11.104299
2459040.5495504006,6230.9355,11.110299
2459040.5509393155,6249.5903,11.109684
2459040.5523282303,6224.977,11.102884
2459040.553717145,6225.901,11.10715
2459040.5551060606,6243.1714,11.110161
2459040.5564949755,6212.047,11.099255
2459040.5578838903,6240.729,11.115553
2459040.559272805,6251.0967,11.118516
2459040.56066172,6233.282,11.105564
2459040.562050635,6224.609,11.109829
2459040.56343955,6232.811,11.11723
2459040.5648284648,6228.4307,11.107983
2459040.56621738,6221.1807,11.09894
2459040.567606295,6243.3706,11.115901
2459040.56899521,6220.0283,11.1066065
2459040.5703841248,6235.985,11.122817
2459040.57177304,6225.0703,11.109912
2459040.5731619545,6228.6733,11.107888
2459040.5745508694,6218.9355,11.106079
2459040.5759397843,6221.9795,11.117783
2459040.577328699,6220.9917,11.111502
2459040.5787176145,6235.528,11.116114
2459040.580106529,6232.2793,11.112088
2459040.5814954443,6212.437,11.104162
2459040.582884359,6256.0854,11.116309
2459040.584273274,6218.2563,11.113787
2459040.585662189,6234.021,11.119041
2459040.587051104,6251.5337,11.120065
2459040.5884400187,6252.63,11.126101
2459040.5898289336,6254.2075,11.126776
2459040.5912178485,6217.6577,11.110094
2459040.592606764,6230.0757,11.121501
2459040.5939956782,6233.463,11.117803
2459040.595384593,6221.489,11.11135
2459040.596773508,6241.7607,11.120347
2459040.598162423,6215.018,11.112196
