Time,Flux,Flux_err
2459037.260595396,6207.614,10.939857
2459037.2619843143,6199.7295,10.928049
2459037.2633732334,6225.817,10.953578
2459037.2647621525,6219.2544,10.9405
2459037.266151071,6214.3604,10.933229
2459037.26753999,6198.9897,10.930655
2459037.2689289087,6214.319,10.939931
2459037.270317828,6227.5713,10.942952
2459037.2717067464,6223.764,10.93443
2459037.273095665,6249.744,10.945795
2459037.274484584,6213.996,10.934587
2459037.275873503,6239.9365,10.953858
2459037.277262422,6213.4307,10.931379
2459037.278651341,6228.23,10.937641
2459037.2800402595,6227.7188,10.935918
2459037.281429178,6207.3896,10.92884
2459037.282818097,6219.6113,10.937106
2459037.284207016,6217.091,10.925133
2459037.285595935,6220.759,10.940188
2459037.286984854,6233.01,10.941533
2459037.2883737725,6236.5176,10.953307
2459037.289762691,6219.1123,10.937949
2459037.29115161,6243.6836,10.947913
2459037.292540529,6217.379,10.931358
2459037.293929448,6225.165,10.940574
2459037.2953183665,6247.6772,10.940463
2459037.2967072856,6226.4272,10.943666
2459037.298096204,6229.509,10.942455
2459037.299485123,6224.2246,10.940706
2459037.300874042,6218.911,10.941325
2459037.3022629605,6211.9595,10.9387045
2459037.3036518795,6232.5635,10.9369545
2459037.305040798,6205.6533,10.936693
2459037.3064297168,6206.9062,10.924304
2459037.307818636,6223.6,10.939215
2459037.3092075544,6218.9395,10.942688
2459037.310596473,6220.056,10.935897
2459037.311985392,6235.6113,10.939718
2459037.3133743107,6230.971,10.944293
2459037.31476323,6229.2856,10.935774
2459037.3161521484,6225.6616,10.945164
2459037.317541067,6227.0625,10.945152
2459037.318929986,6231.3394,10.947693
2459037.3203189047,6226.4546,10.938669
2459037.321707824,6228.9536,10.935861
2459037.3230967424,6224.299,10.941423
2459037.324485661,6236.1045,10.942634
2459037.32587458,6219.1143,10.936478
2459037.3272634987,6210.1094,10.930716
2459037.3286524173,6228.309,10.948605
2459037.3300413364,6210.8735,10.9338665
2459037.331430255,6210.6133,10.935248
2459037.3328191736,6209.314,10.928663
2459037.3342080927,6231.753,10.940112
2459037.3355970117,6210.268,10.922598
2459037.33698593,6223.1646,10.944215
2459037.338374849,6223.6875,10.936722
2459037.339763768,6229.5527,10.945497
2459037.341152686,6218.2627,10.933937
2459037.342541605,6217.131,10.927666
2459037.343930524,6195.5815,10.923953
2459037.3453194425,6210.4443,10.948903
2459037.346708361,6230.3696,10.951748
2459037.34809728,6211.017,10.937863
2459037.3494861987,6208.3223,10.934
2459037.3508751174,6216.2905,10.9357395
2459037.352264036,6219.2114,10.950617
2459037.3536529546,6216.601,10.93442
2459037.3550418736,6205.3154,10.934058
2459037.356430792,6203.677,10.934284
2459037.357819711,6213.2554,10.931296
2459037.359208629,6228.72,10.945032
2459037.3605975485,6235.1963,10.943603
2459037.361986467,6230.846,10.945971
2459037.3633753858,6222.3584,10.947715
2459037.3647643044,6216.125,10.939733
2459037.3661532234,6220.7417,10.952417
2459037.367542142,6231.752,10.944145
2459037.3689310607,6220.0264,10.939108
2459037.3703199797,6214.339,10.944743
2459037.371708898,6218.5356,10.933112
2459037.3730978165,6219.3945,10.940471
2459037.374486736,6224.962,10.932549
2459037.375875654,6213.291,10.934563
2459037.377264573,6219.6577,10.935082
2459037.3786534914,6213.046,10.945565
2459037.38004241,6231.3833,10.934321
2459037.381431329,6235.251,10.941204
2459037.382820248,6225.603,10.952645
2459037.3842091663,6241.0063,10.946977
2459037.385598085,6209.7656,10.938308
2459037.3869870035,6216.2656,10.938246
2459037.388375922,6220.75,10.949576
2459037.389764841,6219.4844,10.937668
2459037.39115376,6221.8022,10.937889
2459037.3925426784,6232.2344,10.939299
2459037.393931597,6211.7534,10.935218
2459037.395320516,6229.8843,10.941892
2459037.396709434,6214.4683,10.937874
2459037.398098353,6209.1953,10.933075
2459037.3994872714,6218.979,10.947449
2459037.4008761905,6219.563,10.936895
2459037.4022651087,6222.402,10.947167
2459037.403654028,6234.2896,10.940586
2459037.4050429463,6231.694,10.94677
2459037.406431865,6215.0034,10.939303
2459037.407820784,6234.7373,10.955151
2459037.409209702,6208.8193,10.929972
2459037.4119875394,6239.2744,10.949344
2459037.413376458,6230.055,10.942178
2459037.4147653766,6231.66,10.93942
2459037.416154295,6245.176,10.9570265
2459037.417543214,6222.966,10.948447
2459037.418932133,6232.9775,10.940053
2459037.420321051,6227.1694,10.949332
2459037.42170997,6233.997,10.945266
2459037.423098888,6232.7695,10.943144
2459037.424487808,6233.9297,10.951367
2459037.425876726,6222.669,10.944806
2459037.427265644,6224.16,10.954796
2459037.428654563,6214.694,10.936506
2459037.4300434818,6214.804,10.937491
2459037.4314324004,6243.633,10.955493
2459037.432821319,6241.158,10.945477
2459037.434210237,6224.414,10.939322
2459037.435599156,6216.992,10.93921
2459037.436988075,6220.261,10.935327
2459037.4383769934,6232.5947,10.951214
2459037.439765912,6221.704,10.94787
2459037.4411548306,6226.4604,10.943012
2459037.442543749,6210.921,10.9406595
2459037.443932668,6247.89,10.949177
2459037.445321586,6227.1743,10.940359
2459037.446710505,6203.1514,10.93638
2459037.448099424,6230.317,10.9521
2459037.449488342,6226.2246,10.943356
2459037.4508772604,6229.058,10.950023
2459037.4522661795,6235.1387,10.953714
2459037.4536550976,6239.5625,10.948166
2459037.455044016,6231.527,10.957347
2459037.456432935,6232.975,10.9491415
2459037.457821853,6223.7163,10.948277
2459037.459210772,6226.178,10.956985
