Time,Flux,Flux_err
2459054.051127389,6229.3804,11.126479
2459054.052516289,6244.8994,11.13256
2459054.053905189,6234.3574,11.126
2459054.055294089,6234.631,11.129397
2459054.0566829885,6211.5083,11.110987
2459054.058071888,6239.8394,11.129291
2459054.059460788,6239.9785,11.140035
2459054.060849688,6253.2085,11.136212
2459054.062238587,6222.265,11.121821
2459054.0636274866,6241.256,11.141402
2459054.0650163866,6237.1987,11.132272
2459054.066405286,6223.8203,11.123299
2459054.0677941856,6225.5474,11.120514
2459054.069183085,6240.0024,11.133619
2459054.0705719846,6218.8574,11.124027
2459054.0719608846,6238.6797,11.125264
2459054.073349784,6234.55,11.130135
2459054.074738684,6214.5894,11.117353
2459054.076127584,6234.9136,11.13205
2459054.077516483,6217.745,11.113887
2459054.0789053827,6236.05,11.129156
2459054.080294282,6250.4536,11.134621
2459054.0816831817,6230.429,11.138972
2459054.0830720817,6231.9863,11.130183
2459054.084460981,6247.999,11.136483
2459054.0858498807,6250.6235,11.130458
2459054.08723878,6233.835,11.123209
2459054.08862768,6228.048,11.12571
2459054.09001658,6236.061,11.126561
2459054.0914054792,6233.529,11.123045
2459054.0927943788,6237.841,11.128713
2459054.0941832783,6224.624,11.12329
2459054.095572178,6230.589,11.127581
2459054.096961078,6234.8325,11.126572
2459054.0983499773,6242.8506,11.128935
2459054.099738877,6220.565,11.118681
2459054.1011277763,6222.7637,11.128362
2459054.102516676,6218.972,11.118947
2459054.103905576,6233.345,11.126677
2459054.105294476,6220.25,11.121945
2459054.106683375,6275.4517,11.1534
2459054.1080722744,6243.3745,11.134872
2459054.109461174,6219.6963,11.120672
2459054.1108500734,6249.57,11.131093
2459054.112238973,6228.263,11.134093
2459054.1136278724,6248.871,11.136595
2459054.1150167724,6230.9263,11.123607
2459054.116405672,6218.697,11.1249275
2459054.1177945714,6224.0557,11.12168
2459054.119183471,6228.6636,11.128739
2459054.1205723705,6230.544,11.128436
2459054.12196127,6239.453,11.135438
2459054.12335017,6251.5347,11.139863
2459054.124739069,6213.0996,11.123716
2459054.126127969,6229.7783,11.13171
2459054.1275168685,6235.5586,11.129531
2459054.128905768,6224.3916,11.124329
2459054.130294668,6240.02,11.138921
2459054.131683567,6212.763,11.132439
2459054.1330724666,6239.2007,11.136613
2459054.134461366,6238.6914,11.145854
2459054.1358502656,6245.6646,11.139242
2459054.137239165,6212.891,11.123097
2459054.138628065,6229.8276,11.145324
2459054.140016964,6241.85,11.133312
2459054.141405864,6233.6504,11.150193
2459054.142794763,6221.8213,11.123882
2459054.144183663,6233.9233,11.138094
2459054.1455725627,6232.029,11.14643
2459054.146961462,6224.752,11.13512
2459054.1483503617,6238.1064,11.136619
2459054.1497392613,6240.23,11.146852
2459054.151128161,6221.435,11.12569
2459054.1525170603,6224.772,11.130264
2459054.15390596,6230.34,11.136573
2459054.15529486,6214.059,11.132784
2459054.156683759,6236.6006,11.1348095
2459054.1580726583,6234.9434,11.145608
2459054.159461558,6240.685,11.134678
2459054.160850458,6223.703,11.128484
2459054.162239357,6232.5664,11.131479
2459054.1636282564,6239.611,11.133079
2459054.165017156,6242.1016,11.149275
2459054.1664060554,6241.563,11.144594
2459054.1677949554,6241.055,11.149311
2459054.1691838545,6239.463,11.136927
2459054.170572754,6233.4346,11.139234
2459054.171961654,6237.5347,11.152027
2459054.173350553,6212.7847,11.128472
2459054.174739453,6239.546,11.137633
2459054.176128352,6234.292,11.143575
2459054.177517252,6220.665,11.1305485
2459054.178906152,6228.219,11.129721
2459054.1802950506,6221.572,11.133873
2459054.18168395,6216.9624,11.1330805
2459054.1830728496,6238.4517,11.138709
2459054.184461749,6219.3945,11.132858
2459054.1858506487,6246.331,11.149575
2459054.187239548,6234.576,11.14958
2459054.188628448,6239.6274,11.142706
2459054.190017347,6226.3115,11.1339245
2459054.1914062467,6235.3667,11.142217
2459054.1927951463,6240.0405,11.140672
2459054.194184046,6245.832,11.136001
2459054.1955729453,6224.2573,11.14213
2459054.196961845,6232.5796,11.143919
2459054.1983507443,6242.0225,11.145267
2459054.199739644,6226.6685,11.136609
2459054.201128544,6240.3477,11.1415205
