Time,Phase,Normalised flux,Flux uncertainty,Best fit curve
2458326.5250813463,-0.05879347493794285,0.9978876253122921,0.0018927804553267999,1.0
2458326.5264702425,-0.05829718873189904,1.0002033118716505,0.0018930282410493731,1.0
2458326.5278591383,-0.057800902692292766,1.0010164090061087,0.0018931635254546592,1.0
2458326.5292480346,-0.05730461648624896,0.9974494441267553,0.0018911900386597816,1.0
2458326.5306369304,-0.056808330446642685,0.9992281718252708,0.0018937576141148048,1.0
2458326.5320258266,-0.05631204424059888,1.0006882136264257,0.0018926786384921598,1.0
2458326.533414723,-0.05581575803466876,0.9991489899585737,0.001892614531596275,1.0
2458326.534803619,-0.055319471828624955,1.000508979454547,0.001893057859063771,1.0
2458326.536192515,-0.05482318578901868,1.001108888219729,0.001894043109776134,1.0
2458326.537581411,-0.054326899582974875,1.0003593099116583,0.0018930450533970683,1.0
2458326.5389703074,-0.05383061337693107,1.0004643747379816,0.0018943075507216575,1.0
2458326.540359204,-0.05333432700456342,0.9984663665024371,0.001892518685501938,1.0
2458326.5417480995,-0.05283804113128099,1.0005340183983895,0.001896118413405651,1.0
2458326.543136996,-0.05234175475891334,0.9973304752905661,0.0018932926819948967,1.0
2458326.544525892,-0.05184546871919338,0.9963938439482142,0.0018914670495848904,1.0
2458326.5459147883,-0.05134918251314957,1.001293747174344,0.0018941358133755745,1.0
2458326.547303684,-0.050852896473543296,0.9986776455919345,0.0018944038681902291,1.0
2458326.5486925803,-0.05035661026749949,1.0016927793864274,0.0018956218992120357,1.0
2458326.5500814766,-0.04986032406156937,0.9994497281056053,0.0018971856046724352,1.0
2458326.551470373,-0.04936403785552557,1.0006157440730583,0.001896632132758824,1.0
2458326.5528592686,-0.04886775181591929,1.0008059784600605,0.0018970377502875641,1.0
2458326.554248165,-0.048371465609875486,1.0012247138734913,0.0018947055477002742,1.0
2458326.555637061,-0.04787517940383168,1.0003312322029942,0.0018959658452784357,1.0
2458326.5570259574,-0.047378893197787875,1.0004788536015632,0.001897716843434655,1.0
2458326.558414853,-0.0468826071581816,1.0024493836618598,0.001896149209855635,1.0
2458326.559803749,-0.046386321118575324,1.0009230498987978,0.0018955934596332244,1.0
2458326.5611926457,-0.04589003474609399,0.999801825375438,0.0018959066092496405,1.0
2458326.562581542,-0.04539374854016387,1.0011351509879647,0.0018967445555137393,1.0
2458326.5639704377,-0.04489746250044391,1.0012022185043152,0.0018973582847669871,1.0
2458326.565359334,-0.04440117629451379,1.0023859189546729,0.0018963080629726431,1.0
2458326.56674823,-0.04390489025479383,1.0020977950052161,0.0018976638923956523,1.0
2458326.568137126,-0.04340860404886371,1.0009274101236487,0.0018956726505046108,1.0
2458326.5695260223,-0.0429123178428199,0.9999837664712448,0.0018957988216746974,1.0
2458326.5709149186,-0.0424160316367761,0.9983504811112939,0.001897049848892915,1.0
2458326.5723038143,-0.04191974559716982,1.0010045588980905,0.0018951847781719603,1.0
2458326.5736927106,-0.041423459391126016,1.000457733030956,0.0018974181492947613,1.0
2458326.575081607,-0.04092717318508221,0.997012782893052,0.0018943931837075818,1.0
2458326.5764705027,-0.040430887145475936,0.9990000539300468,0.0018972965347422747,1.0
2458326.577859399,-0.03993460093943213,0.9981096897630878,0.0019012713194118615,1.0
2458326.579248295,-0.039438314733388324,1.0017222481803834,0.001896868998311633,1.0
2458326.5806371914,-0.03894202852734452,1.0001155884590776,0.0018966034574928955,1.0
2458326.582026087,-0.038445742487738244,1.0010528357160642,0.0018973119329672666,1.0
2458326.5834149835,-0.03794945628169444,1.0008841078292516,0.0018963372881751785,1.0
2458326.58480388,-0.03745316990932679,1.001096150559024,0.0018976379668127579,1.0
2458326.586192776,-0.036956883869720514,1.0009478379088002,0.0018959931849840334,1.0
2458326.587581672,-0.03646059783011424,1.0020886968747598,0.0018985024671587306,1.0
2458326.588970568,-0.03596431162407043,0.9977141732706932,0.0018954294213996373,1.0
2458326.5903594643,-0.03546802541802663,0.9970297188085296,0.0018965506635786375,1.0
2458326.59174836,-0.03497173937842035,0.9980131223099544,0.0018952858093828763,1.0
2458326.5931372563,-0.03447545317237655,1.0006971914218272,0.0018969337337064966,1.0
2458326.5945261526,-0.03397916696633274,1.0004479560325656,0.0018971997458994687,1.0
2458326.595915049,-0.033482880760288936,1.0019849878146554,0.0018984467664366934,1.0
2458326.5973039446,-0.03298659472068266,0.9968050255406059,0.0018949760379484734,1.0
2458326.598692841,-0.032490308514638855,0.9997215073271688,0.0018951720510676302,1.0
2458326.6000817367,-0.03199402247503258,1.0008947788547176,0.001896854699959855,1.0
2458326.601470633,-0.031497736268988774,1.0016462749397403,0.001898348956283046,1.0
2458326.602859529,-0.03100145006294497,0.9979809261080346,0.0018969191211052287,1.0
2458326.604248425,-0.030505164023338693,1.0012979126212378,0.0018973202605787418,1.0
2458326.605637321,-0.030008877983732418,1.001712013983907,0.0018971417668686317,1.0
2458326.607026217,-0.029512591777688613,1.0001021074562149,0.0018974519311148969,1.0
2458326.6084151133,-0.029016305571644807,0.998048538008984,0.0018964524606131282,1.0
2458326.6098040096,-0.02852001936571469,0.9987586616331754,0.001896411608179476,1.0
2458326.611192906,-0.028023733159670883,1.000083294644259,0.0018973846817241162,1.0
2458326.612581802,-0.027527446953627077,0.9999522242544502,0.0018962034178925961,1.0
2458326.613970698,-0.027031160914020802,0.997975561121924,0.001896267210538991,1.0
2458326.615359594,-0.026534874707976996,1.003035001422078,0.0018980493193946838,1.0
2458326.6167484904,-0.02603858850193319,0.9993085075888025,0.0018971889042920763,1.0
2458326.618137386,-0.025542302462326916,0.99991378035522,0.0018977166863099104,1.0
2458326.6195262824,-0.02504601625628311,1.00462102478211,0.0018993630393860826,1.0
2458326.6209151787,-0.024549730050239305,1.0000572281384286,0.0018969166856716844,1.0
2458326.622304075,-0.0240534438441955,0.9983780163448303,0.001897935246829948,1.0
2458326.6236929707,-0.023557157804589224,1.0020408046977203,0.0018983237377615033,1.0
2458326.625081867,-0.023060871598545418,1.0013904190405403,0.0018989092631230568,1.0
2458326.6264707632,-0.0225645853926153,0.9995724496270348,0.0018970866160832017,1.0
2458326.627859659,-0.022068299352895338,0.9972427822794633,0.0018972636956706083,1.0
2458326.629248556,-0.021572012814090158,1.0014721719268609,0.0018980519905153455,1.0
2458326.6306374515,-0.021075726940921413,1.000909251367239,0.0018990505182686452,1.0
2458326.632026348,-0.020579440734877608,0.9987229124541489,0.001895461946221814,1.0
2458326.633415244,-0.020083154528833802,0.9981243921597084,0.0018969568310439845,1.0
2458326.63480414,-0.019586868489227527,0.9984830703205896,0.0018963382309236476,1.0
2458326.636193036,-0.01909058228318372,0.9979704862814065,0.0018964983410386142,1.0
2458326.637581932,-0.018594296243577446,0.999300341509837,0.001897855427459582,1.0
2458326.638970828,-0.01809801003753364,1.0001336927670579,0.0018998133589047228,1.0
2458326.640359724,-0.017601723997927365,0.9972936505501119,0.0018959627027835394,1.0
2458326.64174862,-0.01710543779188356,0.9997914132490029,0.001898339921610219,1.0
2458326.643137516,-0.016609151752277285,1.0000213418784734,0.001897853699087389,0.9996134236132651
2458326.644526412,-0.01611286571267101,1.0016175275239334,0.001898633509195906,0.9984464269601075
2458326.6459153085,-0.015616579340189674,0.9975719394545608,0.001896462830846286,0.9968887396649608
2458326.6473042043,-0.015120293300583398,0.9950817551689863,0.001894635155814597,0.9950917031496272
2458326.6486931005,-0.014624007094539593,0.9935920414934664,0.0018938388476078742,0.993172626582792
2458326.650081997,-0.014127720888495787,0.9900516244333877,0.0018937712839676038,0.9912520309623932
2458326.651470893,-0.013631434682565668,0.9884183506108464,0.0018936721382536255,0.9894837610765262
2458326.652859789,-0.013135148642845706,0.9856223953240292,0.0018909003006303425,0.9881527437349544
2458326.654248685,-0.012638862436915588,0.9866261665385117,0.0018911782543039205,0.9876888259686745
2458326.6556375814,-0.012142576230871782,0.9863892124279576,0.0018897429197600347,0.9872964279690961
2458326.657026477,-0.011646290191265507,0.9870807500818769,0.0018899372830693708,0.9869321519431179
2458326.6584153734,-0.011150003985221701,0.9866495473816259,0.0018892127808710288,0.9865912891432307
2458326.6598042697,-0.010653717779177896,0.9832958189377357,0.0018889818074961505,0.9862711648519075
2458326.661193165,-0.010157431905895464,0.9881377116933648,0.0018897031671995968,0.9859700402449293
2458326.6625820617,-0.009661145533527815,0.9865346876009745,0.001888442555371945,0.9856866953065478
2458326.663970958,-0.00916485932748401,0.9848957707268112,0.0018883091564635974,0.9854202314812306
2458326.6653598538,-0.008668573287877734,0.9868329918421136,0.0018917234771684288,0.9851699620769108
2458326.66674875,-0.008172287081833929,0.9872863213772771,0.0018893972453214417,0.9849353482414753
2458326.6681376463,-0.007676000875790123,0.9854008907332128,0.0018885717119121834,0.9847159587218232
2458326.669526542,-0.007179714836183848,0.9844404793967779,0.001888634718934854,0.9845114426193233
2458326.6709154383,-0.0066834286301400425,0.9847932954749223,0.0018905301147315583,0.9843215106154508
2458326.672304334,-0.006187142590533767,0.9816372276867633,0.0018875115912589159,0.9841459222213674
2458326.6736932304,-0.005690856384489962,0.985426963740362,0.001887757962858786,0.9839844756287528
2458326.675082126,-0.005194570344883687,0.981650509342097,0.0018867338237720814,0.9838370010033453
2458326.6764710224,-0.004698284138839881,0.9862467557306749,0.0018883537798911247,0.9837033546136046
2458326.6778599187,-0.0042019979327960755,0.9847033472255248,0.001889574639158338,0.9835834150109558
2458326.6792488145,-0.0037057118931898003,0.9833373899171358,0.0018874074175531037,0.9834770796160027
2458326.6806377107,-0.0032094256871459947,0.9824079510846687,0.0018867360235185087,0.983384262092498
2458326.682026607,-0.002713139481215876,0.9846738584225798,0.0018883845763411086,0.9833048905647805
2458326.683415503,-0.002216853441495914,0.9812548298783091,0.0018866678313792591,0.9832389059208106
2458326.684804399,-0.0017205672355657953,0.9837724400772576,0.0018880920100662628,0.9831862605390408
2458326.686193296,-0.0012242806967606157,0.9811374530292958,0.0018863014164743502,0.9831469174525386
2458326.687582191,-0.0007279949899157145,0.9820981031518813,0.0018844141911643765,0.9831208496617232
2458326.688971088,-0.00023170861743437854,0.9822563745622899,0.0018885541139407637,0.9831080394001002
2458326.6917488794,0.0007608634617781718,0.9836603298470261,0.0018862373095784655,0.9831221660173372
2458326.693137776,0.0012571498342595078,0.9823190333601023,0.001885673703118814,0.9831491124089117
2458326.694526672,0.001753435873865783,0.9821116378166608,0.0018853794084717755,0.9831893355212887
2458326.695915568,0.0022497220799095885,0.9809248311112201,0.001886195200146855,0.9832428630978741
2458326.697304464,0.0027460081195158637,0.9839080153683153,0.001885343269780468,0.9833097327502651
2458326.69869336,0.0032422943255596692,0.9830859784902809,0.001885772220333813,0.9833899928338276
2458326.700082256,0.0037385803651659444,0.9837409715734006,0.001884404292305453,0.9834837032317486
2458326.701471152,0.0042348664047722195,0.9836743637758818,0.0018869490846724782,0.9835909367799951
2458326.7028600485,0.0047311527772535555,0.9846480734235532,0.0018872649054095564,0.9837117808447637
2458326.7042489443,0.005227438816859831,0.9824059368541193,0.0018835237652355093,0.9838463390422902
2458326.705637841,0.00572372518922748,0.9851514998439596,0.0018847177561713592,0.98399473441007
2458326.7070267363,0.006220011062509911,0.9823351084895784,0.001884189188529801,0.9841571119263877
2458326.7084156326,0.006716297268553717,0.9824599297431491,0.001885227625968284,0.9843336437173077
2458326.7098045284,0.007212583308159992,0.9885133292406666,0.0018871351989327113,0.9845245336363287
2458326.7111934246,0.007708869514203798,0.9873241995480395,0.0018902590745467525,0.9847300253138928
2458326.712582321,0.008205155720133916,0.9832693761319726,0.0018859450575531098,0.9849504115053039
2458326.7139712167,0.008701441759853878,0.9835928439526653,0.0018847089571856494,0.9851860477695379
2458326.7167490087,0.00969401400550396,0.9829856248355636,0.0018845205646166163,0.985704930356457
2458326.718137905,0.010190300211434078,0.9843787185987336,0.001884646421537213,0.9859894221299536
2458326.7195268013,0.010686586417477884,0.9847064068271314,0.0018852577939192886,0.9862917631728703
2458326.720915697,0.011182872457197846,0.9907484337099352,0.001887617021962687,0.9866131997205058
2458326.7223045933,0.011679158663127964,0.9858965880201945,0.0018852158416124227,0.9869555164308751
2458326.7236934896,0.01217544486917177,0.9887634899294155,0.0018872908309924507,0.9873214757580845
2458326.7250823854,0.012671730908778045,0.986650474686495,0.0018875477299502234,0.9877160048115811
2458326.7264712816,0.01316801711482185,0.990472055565056,0.0018887346502725567,0.9882137075544226
2458326.7278601774,0.013664303154428126,0.9895040444948738,0.00188738479158985,0.9895919566886493
2458326.7292490737,0.014160589360471931,0.9920771640208756,0.0018906254894516612,0.9913765249154796
2458326.73063797,0.014656875566515737,0.9938858975982222,0.0018881675870685189,0.9933011913762985
2458326.7320268657,0.015153161606122012,0.9968344242969688,0.0018919987597213448,0.9952157430877004
2458326.733415762,0.015649447812165818,0.9931465147961909,0.0018901775268041932,0.9970006675740365
2458326.734804658,0.016145734018209623,0.9987726404284819,0.0018914843333068204,0.9985378945419312
2458326.736193554,0.0166420200578159,0.9967405005085289,0.0018909658216489304,0.9996710097038796
2458326.7375824503,0.017138306263859704,0.9985842140286283,0.0018913779598545804,1.0
2458326.738971346,0.01763459230346598,0.9976154676889564,0.0018926212879603022,1.0
2458326.7403602423,0.018130878509509785,1.0007829147790175,0.00189232361513125,1.0
2458326.7417491386,0.01862716471555359,1.0013918470217522,0.0018930818205873552,1.0
2458326.7431380344,0.019123450755159865,1.001204732679882,0.0018931790808043958,1.0
2458326.74452693,0.01961973679476614,0.9994187271571726,0.0018914815050614137,1.0
2458326.7459158264,0.020116023000809946,0.9996114823305565,0.0018905313717295167,1.0
2458326.7473047227,0.02061230920685375,0.9990227249581001,0.0018920553246294784,1.0
2458326.7486936185,0.021108595246460027,1.00044987257168,0.0018916629841416752,1.0
2458326.7500825147,0.021604881452503832,0.9959864394368765,0.0018901977958962746,1.0
2458326.7514714105,0.022101167492110108,1.0024992012607845,0.0018933197860133777,1.0
2458326.7528603068,0.022597453698153913,1.0023434734372003,0.0018927440023860027,1.0
2458326.754249203,0.02309373990419772,1.0035198594225536,0.0018931922792829602,1.0
2458326.755638099,0.023590025943803994,1.0028068148615736,0.0018917644867268257,1.0
2458326.757026995,0.0240863121498478,1.0009556002963522,0.0018922366465849948,1.0
2458326.758415891,0.024582598189454075,0.998944191563864,0.0018913047397234968,1.0
2458326.759804787,0.02507888439549788,0.9984394465191793,0.0018915639955524415,1.0
2458326.7611936834,0.025575170601428,0.9996209587457706,0.0018901539580924711,1.0
2458326.762582579,0.02607145664114796,0.9992942250569594,0.001892505801272863,1.0
2458326.7639714754,0.02656774284707808,1.0021533472037851,0.0018915704376669788,1.0
2458326.765360371,0.02706402888679804,1.000021490616488,0.0018904748068213836,1.0
2458326.7667492675,0.02756031509272816,1.0004780387351389,0.001892052967758306,1.0
2458326.768138164,0.028056601465209496,0.9981296532690058,0.0018908850595300956,1.0
2458326.7695270595,0.028552887338491928,1.0011275103179926,0.0018948174205185827,1.0
2458326.770915956,0.029049173544422047,0.9996536544890336,0.0018936765377464803,1.0
2458326.772304852,0.029545459750465852,1.0014900030189127,0.0018916922093442107,1.0
2458326.773693748,0.030041745790072127,1.0039333503730532,0.001892954313856938,1.0
2458326.775082644,0.030538031996115933,1.0004636010028454,0.001892834663363761,1.0
2458326.77647154,0.031034318035722208,1.0014963656927303,0.0018911722835636177,1.0
2458326.777860436,0.031530604241766014,1.0043988150808159,0.00189409943899715,1.0
2458326.779249332,0.03202689028137229,1.0035636383992375,0.0018934447787478778,1.0
2458326.780638228,0.032523176487416094,0.9992941806799804,0.0018903374797944149,1.0
2458326.782027124,0.03301946252702237,0.9996890755079836,0.0018912828993839672,1.0
2458326.78341602,0.033515748733066175,0.9987782267913647,0.0018899179567257586,1.0
2458326.784804916,0.03401203477267245,0.9983293193346092,0.0018907571599878163,1.0
2458326.7861938123,0.034508320978716256,1.0007518453866113,0.0018914500801124506,1.0
2458326.787582708,0.03500460701832253,0.9960093047479373,0.001890669641504954,1.0
2458326.7889716043,0.03550089322436634,1.0011590183030639,0.001891484490431565,1.0
2458326.7903605,0.03599717926397261,1.0000394019127599,0.0018928532040836492,1.0
2458326.7917493964,0.03649346547001642,1.0020326412016145,0.0018928538325826286,1.0
2458326.7931382926,0.03698975167606022,0.9967283262147754,0.0018904675790831218,1.0
2458326.7945271884,0.0374860377156665,0.9990831142739647,0.0018895069183933225,1.0
2458326.7959160847,0.037982323921710304,0.9971926847749896,0.0018894918344178203,1.0
2458326.7973049805,0.03847860996131658,1.0024800538037293,0.0018920628666172295,1.0
2458326.7986938767,0.038974896167360384,0.998911552474922,0.001890719921423295,1.0
2458326.8000827725,0.03947118220696666,0.9997067769191438,0.001892108432793226,1.0
2458326.8014716688,0.039967468413010465,1.0001543416627043,0.0018908751606711723,1.0
2458326.802860565,0.04046375461905427,1.0016929122942841,0.0018918194803875107,1.0
2458326.804249461,0.040960040658660546,1.0000908051867345,0.0018912866703778431,1.0
2458326.805638357,0.04145632686470435,1.003708188061959,0.0018960007269717848,1.0
2458326.807027253,0.04195261290431063,0.9975323886273326,0.0018901065064195369,1.0
2458326.808416149,0.04244889911035443,1.0020996738796546,0.0018938553457060797,1.0
2458326.809805045,0.04294518514996071,0.9997632066044322,0.0018913047397234968,1.0
2458326.811193941,0.04344147135600451,0.9980770731577028,0.0018907386192679278,1.0
2458326.8125828374,0.04393775756204832,1.0001246895319351,0.0018927136773102535,1.0
2458326.813971733,0.044434043601654594,0.9977115289110127,0.0018909274832111956,1.0
2458326.815360629,0.04493032964126087,1.002535842795687,0.0018927622288564014,1.0
2458326.8167495253,0.045426615847304674,0.9986496895616422,0.001891251788684494,1.0
2458326.818138421,0.04592290188691095,1.0024589037647604,0.0018926883802263383,1.0
2458326.8195273173,0.046419188092954755,0.9988173199283384,0.001891938580944081,1.0
2458326.820916213,0.04691547413256103,1.0018408994272285,0.0018926943509666413,1.0
2458326.8223051094,0.047411760338604836,0.9983689521976272,0.0018911127332853328,1.0
2458326.823694005,0.04790804637821111,0.9990176901858062,0.001893096590313368,1.0
2458326.8250829014,0.04840433258425492,0.99886914030353,0.0018929228103456025,1.0
2458326.8264717977,0.04890061879029872,0.9980897605056908,0.0018930400254052343,1.0
2458326.827860693,0.049396904663581154,0.9998301376134348,0.001890507488768305,1.0
2458326.8292495897,0.0498931910359488,0.9997889345988121,0.001891780042076562,1.0
2458326.830638485,0.050389476909231234,1.000719574066477,0.0018923271504380083,1.0
2458326.8320273818,0.050885763281598884,1.0004372678632503,0.0018911851677926924,1.0
2458326.833416277,0.051382049154881315,0.9998865242566494,0.0018910047885856449,1.0
2458326.834805174,0.051878335527248964,0.9995976235464546,0.0018893538788918728,1.0
2458326.8361940696,0.05237462156685524,1.0044865276249488,0.0018945342817284258,1.0
2458326.837582966,0.052870907772899045,1.0012930236146713,0.0018926490990401345,1.0
2458326.8389718616,0.05336719381250532,0.9989617047267959,0.0018917407608903584,1.0
2458326.840360758,0.053863480018549126,0.9973472619968042,0.0018915485973274497,1.0
2458326.8417496537,0.0543597660581554,1.0028002847987774,0.0018938445040986875,1.0
2458326.84313855,0.05485605226419921,1.0024872953499326,0.001891772657213556,1.0
2458326.844527446,0.05535233847024301,0.9990919214420736,0.0018925598521850795,1.0
2458326.845916342,0.05584862450984929,1.001316548491999,0.0018924393375058062,1.0
2458326.8473052382,0.05634491071589309,1.0010815392962455,0.0018926134317230614,1.0
2458326.848694134,0.05684119675549937,0.999777243584793,0.0018913650756255055,1.0
2458326.8500830303,0.057337482961543174,0.9981473484867869,0.001891052083133834,1.0
2458326.851471926,0.05783376900114945,1.000519996510972,0.0018912935838666148,1.0
2458326.8528608223,0.058330055207193254,0.9993598148574342,0.0018910118591991614,1.0
2458326.854249718,0.05882634124679953,0.9978147035142473,0.001890905014372687,1.0
2458326.855638614,0.059322627286405805,0.9990660771767294,0.0018926219164592814,1.0
2458326.85702751,0.05981891349244961,0.9979483184465328,0.0018898712906765486,1.0
2458326.858416406,0.060315199532055885,1.0036454472210319,0.0018908701326793382,1.0
2458326.859805302,0.06081148573809969,1.0032184764512584,0.0018931363428738059,1.0
2458326.861194198,0.061307771777705966,0.9989551424222881,0.0018913303510569017,1.0
2458326.8625830943,0.06180405798374977,0.9967104944869138,0.0018889403265635193,1.0
2458326.86397199,0.06230034402335605,1.0024161331747514,0.0018905631109279693,1.0
2458326.8653608863,0.06279663022939985,0.9986478827461723,0.0018890218743060785,1.0
2458326.866749782,0.06329291626900613,1.0016110080204312,0.00189123827595644,1.0
2458326.8681386784,0.06378920247504993,1.002206823549037,0.0018919751910096226,1.0
2458326.869527574,0.0642854885147699,0.9970963970803106,0.0018905801589627822,1.0
2458326.8709164704,0.06478177472070001,0.9977057457817627,0.0018888171407635845,1.0
2458326.872305366,0.06527806076041998,0.9982259992631275,0.00188903758678056,1.0
2458326.8736942625,0.0657743469663501,1.0012890284244045,0.0018911854820421819,1.0
2458326.8750831583,0.06627063300607006,1.001210154273637,0.0018898258816252972,1.0
2458326.8764720545,0.06676691921200018,0.9993339561014957,0.0018902846858801572,1.0
2458326.8778609503,0.06726320525172014,0.9998592470393383,0.0018893207255707167,1.0
2458326.8792498466,0.06775949145765026,1.0036443995674726,0.0018915440407098502,1.0
2458326.8806387424,0.06825577749737022,1.0006496138670704,0.0018922130778732727,1.0
2458326.8820276386,0.06875206370330034,1.0004905157958535,0.0018880696983524991,1.0
2458326.8834165344,0.0692483497430203,1.0019887011932855,0.0018911848535432027,1.0
2458326.8848054307,0.06974463594895042,1.0007190658705085,0.0018876885137215776,1.0
2458326.8861943264,0.07024092198867038,0.9999181910216536,0.0018888770052913589,1.0
